ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:03000036	sedimentation in a water body	ENVO:03000009	material accumulation process		envoPolar	A material accumulation process during which solid particles are pulled through a water body by gravitation or centrifugal force and which ends when they settle on a solid surface.
ENVO:03000042	brine channel formation process	ENVO:01001856|ENVO:02500031	hydrological process|liquid accumulation process		envoPolar	A material accumulation process during which brine droplets, trapped between ice crystals formed during seawater freezing, form brine channels.
ENVO:03000043	material transformation process	ENVO:02500000	environmental system process		envoPolar	A process during which a portion of some environmental material is converted into a different material or a collection of materials.
ENVO:03000044	sea ice formation process	ENVO:01000950	water ice formation process		envoPolar	A material transformation process during which seawater freezes into sea ice.
ENVO:03000045	brine rejection from seawater	ENVO:02500031|ENVO:03000043	hydrological process|material transformation process		envoPolar	A material transformation process during which brine is formed due to the expulsion of salt during frazil formation or a seawater freezing process.
ENVO:03000047	frazil ice formation	ENVO:03000056	new ice formation process		envoPolar	A new ice formation process during which small, needle-like crystals consisting of nearly pure fresh water, form due to the freezing of open, turbulent, supercooled water.
ENVO:03000054	depositional process	ENVO:03000009	material accumulation process		envoPolar	A process during which material entities are added to a landform or to a feature upon the landform.
ENVO:03000055	desublimation of water vapour into ice	ENVO:01000726|ENVO:02500031	desublimation process|hydrological process		envoPolar	A desublimation process during which water vapour is frozen into water ice.
ENVO:03000056	new ice formation process	ENVO:01000950	water ice formation process		envoPolar	An ice formation process during which water is frozen into a form of new ice such as frazil, grease ice, slush, or shuga.
ENVO:03000058	nilas formation process	ENVO:03000044	sea ice formation process		envoPolar	A sea ice formation process during which new ice crystals freeze together, forming nilas, a thin, elastic, continuous, ice sheet of a transparent gray color.
ENVO:03000059	young ice formation process	ENVO:03000044	sea ice formation process		envoPolar	A sea ice formation process during which water freezes to the bottom of an existing nilas ice floe creating a thicker ice floe known as young ice.
ENVO:03000060	first year ice formation process	ENVO:03000044	sea ice formation process		envoPolar	A sea ice formation process during which seawater freezes onto young ice during the cold season, forming first year ice.
ENVO:03000061	second year ice formation	ENVO:03000044	sea ice formation process		envoPolar	A sea ice formation process during which seawater freezes onto first year ice during the cold season, forming second year sea ice.
ENVO:03000062	multiyear ice formation process	ENVO:03000044	sea ice formation process		envoPolar	A sea ice formation process during which seawater freezes into second year ice during the cold season, forming multiyear ice.
ENVO:03000078	slush formation process	ENVO:03000056	new ice formation process		envoPolar	A new ice formation process in which slush ice is formed.
ENVO:03000079	shuga formation process	ENVO:03000056	new ice formation process		envoPolar	A new ice formation process in which shuga is formed.
ENVO:03000086	ice-bearing permafrost thawing process	ENVO:01001613|ENVO:01001741|ENVO:01001742|ENVO:02500031	hydrological process|permafrost thawing process|warming of a liquid|warming of a solid		envoPolar	A permafrost thawing process during which water-based ice or snow present in permafrost is converted into meltwater.
ENVO:03000090	explosion process	ENVO:01000839	combustion process	explosion	envoPolar	A process during which a material entity undergoes a rapid increase in volume, releasing gasses and various forms of energy, often including thermal, light and sound energy.
ENVO:03000091	permafrost methane explosion	ENVO:03000090	explosion process		environmental_hazards|envoPolar	An explosion during which methane-rich gas trapped in permafrost combusts.
ENVO:03000092	gas emission process	ENVO:03000010	material transport process		envoPolar	A material transport process during which a portion of gaseous environmental material is transported into the atmosphere.
ENVO:03000093	hydrocarbon gas emission process	ENVO:03000092	gas emission process		envoPolar	A gas emission process during which a portion of hydrocarbon gas is transported into the atmosphere.
ENVO:03000094	methane gas emission process	ENVO:03000093	hydrocarbon gas emission process		envoPolar	A hydrocarbon gas emission process during which a portion of methane gas is transported into the atmosphere.
ENVO:03000095	season generating process	ENVO:02500000	environmental system process		envoPolar	A process during which the intesity of stellar radiation received by a planet's surface varies in a cyclical regime due to the planet's orbital motion around the barycentre of a planetary system and/or the tilt of its rotational axis relative to its orbital plane.
ENVO:03000099	seasonal melting process	ENVO:01000723	melting		envoPolar	A material transformation process during which a material entity melts during a warm season.
ENVO:03000101	solid-phase sintering	ENVO:03000008	compaction process		envoPolar	A compaction process during which a material entity subjected to heat and/or pressure is compacted into a solid mass without undergoing melting.
ENVO:03000102	glacial sintering	ENVO:02500031|ENVO:03000101	hydrological process|solid-phase sintering		envoPolar	A sintering process during which snow is compacted into glacial ice.
ENVO:03000103	aeolian transport of snow	ENVO:03000020	aeolian transport process		envoPolar	An aeolian transport process during which powdery snow is displaced and moved.
ENVO:03000104	snow drift formation	ENVO:01001617	snow accumulation process	drifting of unsintered snow	envoPolar	An accumulation process during which a powdery snow carried on the wind settles on a solid surface, forming a mound.
ENVO:03000105	slab avalanche	ENVO:01000690	mass wasting		environmental_hazards|envoPolar	A mass wasting process during which slab snow rapidly moves down a sloping surface.
ENVO:03000106	powdery snow avalanche	ENVO:01000691	avalanche	powder snow avalanche	environmental_hazards|envoPolar	An avalanche during which powdery snow rapidly flows down a sloping surface.
ENVO:03000107	wet snow avalanche	ENVO:01000691|ENVO:01000982	avalanche|water flow process		environmental_hazards|envoPolar	An avalanche during which a suspension of water and snow flows down a sloping surface.
ENVO:03000121	erosion through nivation	ENVO:02500028	planetary erosion		envoPolar	An erosion process during which rock or soil is removed or degraded due to alternative thawing and freezing of meltwater beneath and at the margins of snowbanks.
ENVO:03000122	planned burn	ENVO:01000786	fire	fire-stick farming		A fire which is planned and executed deliberately under human supervision.
ENVO:03000127	acid rainfall	ENVO:01000830|ENVO:01000982	water flow process|water-based rainfall	acid rain		A water-based rainfall process during which water droplets with increased acidity fall towards a planetary surface.
ENVO:03000130	monsoon wind	ENVO:01000793	atmospheric wind			An atmospheric wind during which air masses over an ocean flow towards a land mass, driven by disequilibria between land and ocean surface temperatures.
ENVO:03000131	grass fire	ENVO:01001292	land fire		environmental_hazards	A fire which occurs in a grassland, combusting biomass stored in grasses as its primary fuel.
ENVO:03000134	WMO blizzard	ENVO:01000903	blizzard		envoCryo|envoPolar	A blizzard which 1) lasts at least 3 hours, 2) combines below freezing temperatures and very strong wind, laden with blowing snow.
ENVO:03000135	NSIDC blizzard	ENVO:01000903	blizzard		envoCryo|envoPolar	A blizzard which has 1) winds of 35 miles per hour (approximately 56 kilometers per hour), 2) lasts for a period of at least three hours, and 3) occurs in extremely cold temperatures.
ENVO:03000136	winter blizzard	ENVO:01000903	blizzard		envoCryo|envoPolar	A blizzard which occurs in winter.
ENVO:03000146	water cooling	ENVO:01000982	water flow process			A material transport process during which liquid water is circulated in the vicinity of a heat source in order to absorb thermal energy and transport it away form that source.
ENVO:03400004	heavy snowfall	ENVO:01000895	snowfall	heavy snow|intense snow|intense snowfall	envoCryo|envoPolar	Snowfall which has an increased rate.
ENVO:03400006	lake-effect snowfall	ENVO:01000895	snowfall	lake effect snow|lake-effect snow	envoCryo|envoPolar	Snowfall which 1) is localized, 2) is convective, and 3) occurs as a result of a cold, dry air mass absorbing heat and moisture as it flows over a lake with warmer waters.
ENVO:03400007	lake-effect snow storm	ENVO:01000881	snowstorm	lake effect snow storm	envoCryo|envoPolar	A snowstorm during which intense lake-effect snowfall occurs.
ENVO:03400008	lambing storm	ENVO:01000895	snowfall	lamb storm|lamb-blasts|lamb-showers	envoCryo|envoPolar	A snowfall which occurs during springtime and is of low intensity.
ENVO:03400014	precipitation of sleet	ENVO:01000703	hydrological precipitation process	sleet|sleet fall	envoCryo|envoPolar	A hydrological precipitation process during which water falls in both liquid and frozen form.
ENVO:03500012	ultrasound radiation	ENVO:01001027	acoustic radiation			An acoustic radiation process during which waves that transmit sound energy at frequencies above 20 kHz are emitted by a source.
ENVO:03500013	mid-infrared radiation	ENVO:21001214	infrared radiation			An infrared radiation during which waves with frequencies between 30 THz and 120 THz and with wavelengths between 10 micrometers and 2.5 micrometers are emitted by a source.
ENVO:03500014	near-infrared radiation	ENVO:21001214	infrared radiation			An infrared radiation during which waves with frequencies between 120 THz and 400 THz and with wavelengths between 2.5 micrometers and 750 nanometers are emitted by a source.
ENVO:03500015	far-infrared radiation	ENVO:21001214	infrared radiation			An infrared radiation which consists of waves with frequencies between 300 GHz and 30 THz and with wavelengths between 1 mm and 10 micrometers are emitted by a source.
ENVO:03510003	famine	ENVO:02500000	environmental system process			An environmental system process during which populations have reduced access to food, causing increased hunger, malnutrition, and consequent mortality.
ENVO:04000000	adfreezing	ENVO:01001548	freezing		envoNceas|envoPolar	Adfreezing is a freezing process during which two objects adhere to each other via ice.
ENVO:04000001	frost heaving process	ENVO:01001664	cryoturbation of soil		envoNceas|envoPolar	Frost heaving is a process during which an upwards swelling of soil occurs due to freezing conditions caused by an increasing presence of ice as it grows towards the surface.
ENVO:04000015	carbon sequestration process	ENVO:03000009	material accumulation process		envoNceas	A material accumulation process during which atmospheric carbon dioxide is captured and stored.
ENVO:04000016	biotic carbon sequestration	ENVO:04000015	carbon sequestration process		envoNceas	A carbon sequestration process during which atmospheric carbon dioxide is captured and stored by biological processes.
ENVO:04000017	geological carbon sequestration	ENVO:04000015	carbon sequestration process	abiotic carbon sequestration	envoNceas	A carbon sequestration process during which carbon dioxide is stored in underground geological formations.
ENVO:04000018	carbon sequestration by the ocean carbonate system	ENVO:04000015	carbon sequestration process		envoNceas	A carbon sequestration process during which carbon dioxide is stored in the carbonate system of an ocean.
ENVO:06105021	adsorption	ENVO:03000009	material accumulation process	Adsorption|adsorbimento|adsorción|吸附	envoPlastics	A material accumulation process during which material adheres to a solid or liquid surface.
ENVO:06105022	fouling	ENVO:03000009	material accumulation process	Fouling|incrostazione|incrustación	envoPlastics	A material accumulation process during which material builds up on a solid surface such that a function of that surface, or the object it is a part of, is impaired.
ENVO:06105023	biofouling	ENVO:06105022	fouling	Bewuchs|Makrofouling|Mikrofouling|bio-incrostazione|bio-incrustación|biological fouling	envoPlastics	A fouling process during which biological matter accumulates on a solid surface.
ENVO:06105027	fragmentation process	ENVO:02500000	environmental system process	Fragmentierung|fragmentación|frammentazione	envoPlastics	An environmental system process during which a material entity breaks into pieces or parts.
ENVO:06105028	fragmentation due to weathering	ENVO:06105027	fragmentation process		envoPlastics	A fragmentation process which is caused by weathering.
ENVO:06105108	littering	ENVO:02500027	anthropogenic environmental process		envoPlastics	An anthropogenic environmental process during which waste is improperly disposed of into the environment.
ENVO:06105113	fishing	ENVO:01001436	planned environmental usage process	angeln|fischen|pesca|pesca	envoPlastics	A planned environmental usage process during which any number of fish are caught by humans or their technologies.
ENVO:06105114	ghost fishing	ENVO:02500027	anthropogenic environmental process		envoPlastics	An anthropogenic environmental process during which abandoned, lost, or discarded fishing gear attracts and entangles organisms.
ENVO:06105119	weathering	ENVO:03000043	material transformation process	Verwitterung|meteorización|meteorizzazione|風化(作用)	envoPlastics	A material transformation process during which the properties of a material are changed as a result of in situ exposure to atmospheric processes.
ENVO:06105120	entanglement process	ENVO:02500000	environmental system process	Verfangen|Verhedderung|Verstrickung|proceso de enredamiento|processo di impigliamento	envoPlastics	An environmental system process during which material entities become entrapped, wrapped, twisted, entwined, or otherwise caught in one another.
ENVO:06105121	entanglement of organisms in marine debris	ENVO:06105120	entanglement process		envoPlastics	An entanglement process during which organisms become entrapped in anthropogenic marine debris.
ENVO:06105125	plastic manufacturing process	ENVO:01000993	manufacturing process	Plastikherstellung|plastic production|producción de plástico|produzione di plastica	envoPlastics	A manufacturing process which includes plastic as one of its specified outputs.
ENVO:06105126	weathering of plastic	ENVO:06105119	weathering		envoPlastics	Weathering during which plastic is worn or broken down.
ENVO:06105202	soil compaction process	ENVO:03000008	compaction process			Soil compaction is a compaction process during which the bulk density of soil increases and/or its porosity decreases due to externally or internally applied loads.
ENVO:06105230	water infiltration	ENVO:01000982	water flow process			A water flow process during which water occupies the pores or interstices of a solid or semi-solid material.
ENVO:06105231	water infiltration into soil	ENVO:06105230	water infiltration	soil water infiltration		A water infiltration process during which water fills the pore space and interstices of soil.
ENVO:06105241	soil drainage	ENVO:01000982|ENVO:01003009	drainage process|water flow process			A drainage process during which liquid water is transported away from soil.
ENVO:06105300	wastewater treatment process	ENVO:01000741	recycling process			A recycling process during which wastewater is treated
ENVO:06105301	desalination process	ENVO:01000741	recycling process			A recycling process during which the dissolved mineral salts in water are removed
ENVO:09000028	evaporation of liquid water in soil	ENVO:01000704	hydrological evaporation	soil liquid water evaporation		The evaporation of a liquid water when measured in soil.
ENVO:1000745	drought	ENVO:01000703	hydrological precipitation process		environmental_hazards	A hydrological precipitation process with a reduced rate relative to some historical average, typically resulting in ecosystemic perturbations.
ENVO:1000747	exudation of carbohydrates	ENVO:03000010	material transport process			A process in which carbohydrates are transported from the interior of an organism to its surroundings.
ENVO:1000748	island formation process	ENVO:02500000	environmental system process			A process which results in the formation of an island.
ENVO:2000012	anthropogenic generation of energy	ENVO:02500027	anthropogenic environmental process			The generation of energy for use by humans
ENVO:2000013	generation of energy from coal	ENVO:2000012	anthropogenic generation of energy			
ENVO:2000014	generation of energy from oil	ENVO:2000012	anthropogenic generation of energy			
ENVO:2000046	oxygen cycling	ENVO:02500009	biogeochemical cycling	global carbon cycling		A biogeochemical cycle which has oxygen as participant.
ENVO:21001212	microwave radiation	ENVO:01001026	electromagnetic radiation			A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths and frequencies which travel exclusively in a line-of-sight fashion and which may produce molecular rotation and torsion on contact with matter.
ENVO:21001213	radio wave radiation	ENVO:01001026	electromagnetic radiation			A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths ranging from millimetre to kilometer scales.
ENVO:21001214	infrared radiation	ENVO:01001026	electromagnetic radiation	IR radiation|infra-red radiation		A radiation process during which electromagnetic waves or their quanta are emitted when molecules change their rotational-vibrational movements, usually at wavelengths between 760 nm and 1 mm.
ENVO:21001215	visible spectrum radiation	ENVO:01001026	electromagnetic radiation	optical radiation|visible light		A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths between 380 nm and 760 nm.
ENVO:21001216	ultraviolet radiation	ENVO:01001026	electromagnetic radiation	UV radiation	environmental_hazards	A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths between 10 nm and 400 nm.
ENVO:21001217	X-ray radiation	ENVO:21001219	ionizing radiation	X ray radiation|X-ray	environmental_hazards	A radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower state of energy.
ENVO:21001218	gamma-ray radiation	ENVO:21001219	ionizing radiation		environmental_hazards	A radiation process during which penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei.
ENVO:21001219	ionizing radiation	ENVO:01001026	electromagnetic radiation	ionising radiation		A radiation process during which electromagnetic waves or their quanta are emitted with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.
