ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:00000029	watercourse	ENVO:01000618	lotic water body	awawa|barranca|beck|branch|brook|course|culvert|draw|dredged channel|fork|gulch|gully|gut|gut|gutter|kill|lode|moat|narrows|narrows|narrows|narrows (hydrographic)|overflow channel|passage|passage|pup|race|ravine|reach|reach|reach|rill|rivulet|run|run|runnel|seachannel|seaway|spillway|spillway|stream|tideway|wash|water gap		A flowing body of water.
ENVO:00000030	dead cave	ENVO:00000067	cave	dry cave		A cave without streams or drips of water.
ENVO:00000031	wadi	ENVO:00000100	valley	arroyo|coulee|coulee|gully|nullah|wadi bend|wadi bend|wadi junction|wadi mouth|wadis|wash		A valley or ravine, bounded by relatively steep banks, which in the rainy season becomes a watercourse.
ENVO:00000032	bay	ENVO:00000137	coastal inlet	bahia|embayment|firth|inlet|sea loch|sea lough		An area of water bordered by land on three sides.
ENVO:00000033	pond	ENVO:01000617	lentic water body	POOL|Pond|lake|lake|millpond|millpond|pond|pond|ponds|pool|pool|pool (water body)|pool (water body)		A body of water, usually of smaller size than a lake.
ENVO:00000034	rapids	ENVO:01001308	hydroform	cataract|torrent		An area of broken, fast flowing water in a stream, where the slope of the bed increases (but without a prominent break of slope which might result in a waterfall), or where a gently dipping bar of harder rock outcrops.
ENVO:00000036	irrigation canal	ENVO:00000014	canal	canal		Artificial watercourse with no flow or a controlled flow used irrigation.
ENVO:00000037	ditch	ENVO:00000121	artificial channel			A small, human-made channel which has been dug for draining or irrigating the land.
ENVO:00000039	fjord	ENVO:00000137	coastal inlet		envoPolar	A long and narrow sea inlet with high steeply sloped walled sides. A fjord is a landform created during a period of glaciation.
ENVO:00000040	waterfall	ENVO:01000618|ENVO:01001308	hydroform|lotic water body	WATERFALL|cascade|cascade|cataract|cataract|fall|falls|force|linn|waterfalls		A sudden descent of water over a step or ledge in the bed of a river.
ENVO:00000041	tidal creek	ENVO:00000412	tidal watercourse	stream		A tidal water channel. Creeks may often dry to a muddy channel with little or no flow at low tide, but often with significant depth of water at high tide.
ENVO:00000042	drainage canal	ENVO:00000014	canal	canal		Artificial watercourse with no flow or a controlled flow used drainage.
ENVO:00000045	estuary	ENVO:00000063	water body	inlet|mouth		A semi-enclosed coastal body of water with one or more rivers or streams flowing into it, and with a free connection to the open sea.
ENVO:00000046	hedge	ENVO:00000002	anthropogenic geographic feature	HEDGE|hedgerow|shelter belt		A dense growth of shrubbery planted as a fence or boundary.
ENVO:00000048	navigation canal	ENVO:00000014	canal	navigation canal|navigation channel|ship cannal		Artificial watercourse with no flow or a controlled flow used navigation.
ENVO:00000050	geyser	ENVO:00000051	hot spring	thermal feature		A hot spring that erupts periodically, ejecting a column of hot water and steam into the air.
ENVO:00000051	hot spring	ENVO:00000027	spring	hotspring|spring|thermal spring		A spring through which groundwater, heated by geothermal energy, flows.
ENVO:00000052	volcanic crater lake	ENVO:01001062	crater lake			A lake contained within a volcanic crater.
ENVO:00000055	saline evaporation pond	ENVO:00000033	pond	lake|salt evaporation pond|salt evaporation pond|salt pond|salt pond|salt ponds|saltern		A pond which is 1) shallow, 2) man-made, and 3) designed to produce salt from seawater through evaporation.
ENVO:00000056	fishpond	ENVO:01000617	lentic water body			A pond or lake used for the artificial culture of fish.
ENVO:00000058	underground lake	ENVO:00000020|ENVO:00000061	lake|underground water body		envoPolar	A lake which is formed under the surface of the Earth. Such a lake may be associated with caves and aquifers and springs.
ENVO:00000059	underground river	ENVO:00000022|ENVO:00000060	river|underground stream			A river that is under the surface of the Earth.
ENVO:00000060	underground stream	ENVO:00000023|ENVO:00000061	stream|underground water body			A stream that is under the surface of the Earth.
ENVO:00000061	underground water body	ENVO:00000063	water body			A geographical feature associated with water that is under the surface of the earth.
ENVO:00000063	water body	ENVO:01000685	water mass	aquatic feature|bodies of water|body of water|body of water|hydrographic feature|waterbody		An accumulation of water of varying size.
ENVO:00000066	man-made tunnel	ENVO:00000068	tunnel	canal tunnel|railroad tunnel|railroad tunnel|road tunnel|road tunnel|tunnel|tunnel|tunnels|underpass		A tunnel constructed by human means.
ENVO:00000067	cave	ENVO:01001884	surface landform	cavern|cavern|grotto|notch		Naturally formed, subterranean open area or chamber.
ENVO:00000068	tunnel	ENVO:03000117	channel	TUNNEL|cave|natural tunnel|natural tunnel		An underground or underwater passage.
ENVO:00000069	distributary	ENVO:00000023	stream	stream|stream distributary|watercourse		A stream that branches off and flows away from a main stream channel. They are a common feature of river deltas.
ENVO:00000071	fault cave	ENVO:00000067	cave			A cave developed along a fault or fault zone, either by movement of the fault or by preferential solution along it.
ENVO:00000072	aquaduct	ENVO:00000014	canal	WATERCOURSE BRIDGE|aqueduct|aqueduct|aqueduct		Structure designed to transport water from a remote source, usually by gravity.
ENVO:00000079	flume	ENVO:00000014	canal	canal|flume (manmade)|watercourse		An open artificial water channel, that leads water from a diversion dam or weir completely aside a natural flow, often an elevated box structure (typically wood) that follows the natural contours of the land.
ENVO:00000080	mountain range	ENVO:00000478	range of mounts	cordillera|mountain chain|mountain group|sierra	envoPolar	A range of mounts which is dominated by mountains.
ENVO:00000081	mountain	ENVO:00000477	mount	Mountain|mountains	envoPolar	A landform that extends above the surrounding terrain in a limited area.
ENVO:00000082	hill range	ENVO:00000478	range of mounts			A range of mounts which is dominated by hills.
ENVO:00000083	hill	ENVO:00000477	mount	cerro|foothill|foothill|hill|hillock|hills|knoll|mount|mountain		A rounded elevation of limited extent rising above the surrounding land with local relief of less than 300m.
ENVO:00000084	mountain pass	ENVO:01001884	surface landform	col|col|defile|defile|gap|gap|notch|pass|pass|saddle|saddle|saddle|saddle (physiographic)|sill (physiographic)	envoPolar	A lower point that allows easier access through a mountain range. A pass has the general form of a saddle between two mountains.
ENVO:00000086	plain	ENVO:01001884	surface landform	interfluve|llanos|outwash plain		A region of general uniform slope, comparatively level, and of considerable extent.
ENVO:00000087	cliff	ENVO:00002000	slope	beach scarp|bluff|bluff|ceja|ice cliff|palisade|precipice|scar|scarp|scaw|scraps		A slope which is part of a rocky elevation and which has a high degree of steepness.
ENVO:00000088	sea cliff	ENVO:00000087	cliff	coastal cliff|marine cliff	envoPolar	A cliff that is a margin of a sea or ocean.
ENVO:00000089	inland cliff	ENVO:00000087	cliff	crag|crag		A cliff which is not adjacent to a major water body.
ENVO:00000090	coastal plain	ENVO:00000086	plain			An area of flat, low-lying land adjacent to a coast and separated from the interior by other features.
ENVO:00000091	beach	ENVO:01001884	surface landform	Beach|beach|beach berm|beaches|foreshore flats|lagoon beach|rivage|strand|strand		A landform consisting of loose rock particles such as sand, gravel, shingle, pebbles, cobble, or even shell fragments along the shoreline of a body of water.
ENVO:00000092	sea beach	ENVO:00000091	beach	strand		A beach which is part of a sea shore.
ENVO:00000093	lacustrine beach	ENVO:00000091	beach			A beach which is part of a lake shore.
ENVO:00000094	volcanic feature	ENVO:01001884	surface landform	volcanic landform		A part of an astronomical body associated with a volcano - an opening, or rupture, in that body's surface or crust - which allows hot, molten rock, ash and gases to escape from deep below the surface.
ENVO:00000096	caldera	ENVO:00000514	crater	crater		A feature formed by the collapse of land following a volcanic eruption.
ENVO:00000100	valley	ENVO:03000015	geographic basin	chasm|coulee|dale|glacial gorge|glacial trough|glen|glen|goe|gorge|gorge|graben|gulch|gully|gully|hollow|hollow|hollow|lavaka|median valley|median valley|moat|ravine|re-entrant|seachannel|shelf valley|strath|trench|vale|water gap		A depression which has been formed as a result of erosion by water or ice and which is low-lying, bordered by higher ground, and especially elongate.
ENVO:00000101	delta	ENVO:00000386	river mouth	alluvial fan|bay delta|canyon delta|fan|fan delta|outwash|outwash plain|pass (delta)		A tract of alluvium formed at the mouth of a river where the deposition ofsome of its load exceeds its rate of removal, crossed by the divergent channels (distributaries) of the river.
ENVO:00000104	undersea feature	ENVO:00000012	hydrographic feature	basin|escarpment|fan|flat|fork|forks|furrow|gap|gully|hole|hole (seafloor)|ledge|levee|median valley|moat (seafloor)|ocean floor feature|pinnacle|plain|plateau|platform|province|ramp|ramp (seafloor)|ravine|ridge|ridges|rise|rise (seafloor)|saddle|seafloor feature|shelf edge|sill|spur|subsea feature|terrace|tongue (seafloor)|undersea bank|undersea basin|undersea bench|undersea cliff|undersea fan|undersea fork|undersea fracture zone|undersea furrow|undersea gap|undersea hole|undersea ledge|undersea levee|undersea median valley|undersea moat|undersea peak|undersea pinnacle|undersea plain|undersea platform|undersea ramp|undersea rise|undersea saddle|undersea shelf|undersea shelf edge|undersea shelf valley|undersea sill|undersea slope|undersea spur|undersea terrace|undersea tongue|undersea valley|underwater feature|valley|valleys		A hydrographic feature which is located below the surface of a marine water body.
ENVO:00000110	lava tunnel	ENVO:00000322	volcanic cave	lava tube		A tunnel formed by the flow of molten lava, which has subsequently drained out.
ENVO:00000114	agricultural field	ENVO:01000352	field	agricultural site|cropland|grassland		A field which is located on land and used for agricultural purposes, such as the grazing of livestock or the cultivation of crops.
ENVO:00000121	artificial channel	ENVO:00000395	channel of a watercourse	flume|improved channel		A channel of a watercource which has been constructed by humans or their technologies.
ENVO:00000125	mineral spring	ENVO:00000027	spring	spring|spring (hydrographic)		A spring which  water contains a significant amount of dissolved minerals, that derive from the rocks through which the water flows.
ENVO:00000126	sulfur spring	ENVO:00000125	mineral spring	spring (hydrographic)|sulphur spring		A spring through which water with elevated levels of dissolved derivatives of sulfur flows.
ENVO:00000127	badland	ENVO:01001884	surface landform	badlands|barren land		An arid terrain with clay-rich soil that has been extensively eroded by wind and water.
ENVO:00000128	dry valley	ENVO:00000100	valley			A valley which no longer has water flowing or accumulating over its surface.
ENVO:00000129	stream valley	ENVO:00000100	valley	gullie|ravine|ravine		A valley that contains, and has been formed by, a stream.
ENVO:00000130	rocky reef	ENVO:01001899	reef	REEF|atoll reef|bank reef|barrier reef|barrier reef|fringing reef|fringing reef|ledge|reef|reef flat|reefs|shore reef|submerged reef		A ridge of rocks, lying near the surface of the sea, which may be visible at low tide, but is usually covered by water.
ENVO:00000137	coastal inlet	ENVO:00000475	inlet	coastal inlet	envoPolar	An opening of the sea into the land.
ENVO:00000138	cove	ENVO:00000137	coastal inlet			A circular or round inlet with a narrow entrance.
ENVO:00000139	irrigation ditch	ENVO:00000037	ditch	canal		A ditch that supplies water to surrounding land.
ENVO:00000140	drainage ditch	ENVO:00000037	ditch	canal|rhyne		A ditch that collects water from the surrounding land.
ENVO:00000141	bank	ENVO:00002000	slope	mount|shore		The sloping margin of a watercourse, serving to confine it to its natural channel.
ENVO:00000142	stream bank	ENVO:00000141	bank	bank (hydrographic)		The sloping margin of a stream, serving to confine it to its natural channel.
ENVO:00000143	river bank	ENVO:00000142	stream bank	riverbank		The sloping margin of a river, serving to confine it to its natural channel.
ENVO:00000146	snow field	ENVO:01000352	field	SNOWFIELD|SnowField|snowfield|snowfield	envoPolar	A region of permanent snow in mountainous areas or high latitudes.
ENVO:00000147	ocean current	ENVO:01000067	marine current	current|current|current		The region occupied by any more or less continuous, directed movement of ocean water that flows in one of the Earth's oceans. Ocean Currents are rivers of hot or cold water within the ocean. The currents are generated from the forces acting upon the water like the earth's rotation, the wind, the temperature and salinity differences and the gravitation of the moon. The depth contours, the shoreline and other movements influence the direction and strength of the movements of water that forms a given current.
ENVO:00000148	riffle	ENVO:01001784	compound astronomical body part			A shallow stretch of a river or stream, where the current is above the average stream velocity and where the water forms small rippled waves as a result. It often consists of a rocky bed of gravels or other small stones.
ENVO:00000149	artificial reef	ENVO:01001899	reef			Chains of rocks or coral at or near the surface of water constructed by man.
ENVO:00000150	coral reef	ENVO:01000143	marine reef	CoralReef|barrier reef|fringing reef|fringing reef|reef		A marine reef which is composed primarily of aragonite structures produced by living organisms, found in shallow, low-nutrient waters.
ENVO:00000152	anabranch	ENVO:00000023	stream	stream|watercourse		A section of a river or stream that diverts from the main course and rejoins later.
ENVO:00000153	headwater	ENVO:01001784	compound astronomical body part	HEADWATER|drainage basin|headstream|headwaters|source|stream		The upper part of a river system, denoting the upper basin and source streams of a river.
ENVO:00000155	cirque	ENVO:00000248	glacial valley	cirque basin|cirques|coomb|coombe|corrie|cwm	envoPolar	A depression which is semicircular or crescent-shaped, found towards the crest of a mountain, and formed by the erosional processes caused by the motion of a glacier.
ENVO:00000157	peat cut	ENVO:01001884	surface landform	peat cutting|peat cutting area|peat cutting area|wetland		An artificial working of peatland to remove the peat.
ENVO:00000165	asphalt lake	ENVO:00000020	lake	basin|tar pit		A lake formed of a natural deposit of alphalt, a black, highly viscous liquid or semi-solid composed of fossil hydrocarbons.
ENVO:00000167	bar	ENVO:00000012	hydrographic feature	Shoal|ball|bank|barrier beach|barrier island|cuspate spit|hook|hooked spit|longshore bar|marsh bar|offshore bar|point|recurved spit|sand bank|sand bar|sand hom|sand lobe|sand spit|sandbar|sandbar|seafloor feature|shoal|shoal|shoal|shoal|shoal patches|shoals|spit|spit|tongue|tongue|tongue (seafloor)|transverse bar|undersea shoal		A linear shoaling landform feature within a body of water. Bars tend to be long and narrow (linear) and develop where a current (or waves) promote deposition of granular material, resulting in localized shallowing (shoaling) of the water. Bars can appear in the sea, in a lake, or in a river. They are typically composed of sand, although could be of any granular matter that the moving water has access to and is capable of shifting around (for example, soil, silt, gravel, cobble, shingle, or even boulders). The grain size of the material comprising a bar is related: to the size of the waves or the strength of the currents moving the material, but the availability of material to be worked by waves and currents is also important.
ENVO:00000168	blowhole	ENVO:00000012	hydrographic feature			A hole in coastal rock through which sea water is forced by a rising tide or waves and spurted through an outlet into the air.
ENVO:00000169	canyon	ENVO:00000100	valley	barranca|chasm|defile|flume (natural)|gap|gorge|gorge|gulch|quebrada|ravine|ravine|valley		Relatively narrow, deep depression with steep sides, the bottom of which generally has a continuous slope.
ENVO:00000170	dune	ENVO:00000083	hill	interdune trough|mount|ridge|sand dune|sand hill|sandy area|sandy area|sandy area		A hill of sand built by eolian processes.
ENVO:00000171	river valley	ENVO:00000129	stream valley			A valley that contains, and has been formed by, a river.
ENVO:00000174	isthmus	ENVO:01001884	surface landform	land bridge|neck|submarine isthmus	envoPolar	Narrow section of land in a body of water connecting two larger land areas.
ENVO:00000175	karst	ENVO:01001884	surface landform	karst area|karst area		A surface landform which is formed by the dissolution of a soluble layer or layers of bedrock.
ENVO:00000176	elevated landform	ENVO:01001886	landform	elevation		A landform elevated above the surrounding area.
ENVO:00000177	moraine	ENVO:01001884	surface landform	glacial moraine	envoPolar	An accumulation of boulders, stones, or other debris carried and deposited by a glacier.
ENVO:00000178	levee	ENVO:00000012|ENVO:00002000	hydrographic feature|slope	EMBANKMENT|REVETMENT|berm|dike|dike|dike|dike (manmade)|dyke|embankment|levee|revetment		An artificial slope or wall, usually earthen, which parallels the course of a river, built for the purpose of containing the river.
ENVO:00000179	mesa	ENVO:01001491	flattened elevation	butte|plateau		An elevated area of land with a flat top and sides that are usually steep cliffs. Mesas form in areas where horizontally layered rocks are uplifted by tectonic activity.
ENVO:00000180	mound	ENVO:00000477	mount	mound|mount		A rounded elevated area.
ENVO:00000181	nunatak	ENVO:00000480	peak	glacier feature|mountain summit|nunatak|nunataks|peak	envoPolar	The exposed summit of a ridge, mountain, or peak not covered with ice or snow within an ice field or glacier. The term is typically used in areas where a permanent ice mass is present.
ENVO:00000182	plateau	ENVO:01001491	flattened elevation	PLATEAU|Plateau|highland|intermontane plateau|plateau|table mountain|tableknoll|tableland|tableland|tablemount|upland|upland|upland		An elevated and comparatively level expanse of land.
ENVO:00000184	hanging valley	ENVO:00000248	glacial valley	valley	envoPolar	A tributary valley with the floor at a higher relief than the main channel into which it flows. They are most commonly associated with U-shaped valleys when a tributary glacier flows into a glacier of larger volume.
ENVO:00000190	abyssal feature	ENVO:00000104	undersea feature	Abyssalhill|abyssal hill|ocean floor feature		Feature on the ocean floor at a depth of 3500 - 6000 meters.
ENVO:00000191	solid astronomical body part	ENVO:01001784	compound astronomical body part	geological feature|landform|physiographic feature		A part of an astronomical body which is primarily composed of a continuous volume of solid material, shaped by one or more environmental processes.
ENVO:00000195	sinkhole	ENVO:00000309|ENVO:01001884	depressed landform|surface landform	basin|cenote|sink|sink		A natural depression or hole in the surface topography caused by the removal of soil or bedrock, often both, by water. Sinkholes may vary in size from less than a meter to several hundred meters both in diameter and depth, and vary in form from soil-lined bowls to bedrock-edged chasms.
ENVO:00000197	endorheic lake	ENVO:00000020	lake	closed lake		A lake from which there is no outflow of water, either on the surface as rivers, or underground by flow or diffusion through rock or permeable material.
ENVO:00000198	ice-covered lake	ENVO:00000488	glacial lake		envoPolar	A lake permanently covered by ice.
ENVO:00000199	meromictic lake	ENVO:00000020	lake			A lake which has layers of water which do not intermix.
ENVO:00000200	periglacial lake	ENVO:00000488	glacial lake		envoPolar	A lake, part of whose margin is formed by an ice mass, ice cap or glacier, the ice having obstructed the natural drainage of the land.
ENVO:00000201	fjord lake	ENVO:00000020	lake		envoPolar	A lake in a glacially eroded valley, which has been eroded below sea level.
ENVO:00000202	oxbow lake	ENVO:00000020	lake			A lake which is formed when a wide meander from a stream or a river is cut off to form a lake. They are called oxbow lakes due to the distinctive curved shape that results from this process.
ENVO:00000203	rift lake	ENVO:01001092	tectonic lake			A lake which fills a depression that has formed as a result of subsidence along a a rift zone, an area of extensional tectonics in the continental crust.
ENVO:00000204	ephemeral spring	ENVO:00000027	spring			A spring through which fluid intermittently flows.
ENVO:00000205	permanent spring	ENVO:00000027	spring			A spring whose flow is continuous.
ENVO:00000215	hydrothermal vent	ENVO:00000027	spring	HydrothermalVents		A fissure in the Earths's surface from which geothermally heated water issues.
ENVO:00000216	fumarole	ENVO:01000667	geological fracture	FUMAROLE|thermal feature		A hole in the Earth's crust from which steam and gases are emitted.
ENVO:00000217	solfatara	ENVO:00000216	fumarole			A fumarole that emits sulfurous gases.
ENVO:00000218	black smoker	ENVO:01000122	marine hydrothermal vent	active chimney|oceanic vent|sea vent		A hydrothermal vent found on the ocean floor. The vents are formed in fields hundreds of meters wide when superheated water from below the Earth's crust comes through the ocean floor. The superheated water is rich in dissolved minerals from the crust, most notably sulfides, which crystallize to create a chimney-like structure around each vent. When the superheated water in the vent comes in contact with the cold ocean water, many minerals are precipitated, creating the distinctive black color. The metal sulfides that are deposited can become massive sulfide ore deposits in time.
ENVO:00000219	landlocked sea	ENVO:00000016	sea	inland sea|lake|lake	envoMarine	A sea that is not connected with an ocean.
ENVO:00000220	archipelago	ENVO:01001784	compound astronomical body part	ISLAND CLUSTER|IslandArc|island arc|island group		A group of geographically or geologically associated islands.
ENVO:00000223	continental shelf	ENVO:00002000	slope	borderland|borderland (continental margin)|platform (continental margin)|shelf|shelf edge (ocean)|shelves, continental	envoPolar	A slope which a) extends the perimeter of a continent, b) is covered by a shallow marine water body during interglacial periods, c) has a low degree of steepness relative to a continental slope or rise.
ENVO:00000224	slightly stratified estuary	ENVO:00000045	estuary	partially mixed estuary|vertically mixed estuary		An estuary in which river output is less than the marine input, resulting in the mixing of the whole water column by current-induced turbulence, such that salinity varies more longitudinally rather than vertically.
ENVO:00000225	highly stratified estuary	ENVO:00000045	estuary			An estuary whose river output and marine input are more even, with river flow still dominant; turbulence induces more mixing of salt water upward than the reverse.
ENVO:00000226	saline wedge estuary	ENVO:00000045	estuary	salt wedge estuary		An estuary in which  river output greatly exceeds marine input, resulting in little mixing and thus a sharp contrast between fresh surface water and saline bottom water.
ENVO:00000228	inverse estuary	ENVO:00000045	estuary			An estuary which is located in regions where evaporation greatly exceeds the inflow of fresh water, forming a zone of maximum salinity towards which both riverine and marine water masses flow, before sinking and spreading along the bottom in both seaward and landward directions.
ENVO:00000229	intermittent estuary	ENVO:00000045	estuary			An estuary which varies dramatically in its volume as a result of intermittent freshwater input, and is capable of changing from a wholly marine embayment to any other type of estuary.
ENVO:00000234	bayou	ENVO:00000023	stream	bahia|embayment|lake|lake|slough|watercourse		A small, slow-moving stream or creek; usually located in low-lying areas.
ENVO:00000244	abyssal plain	ENVO:00000086	plain	Abyssalplain|abyssal feature		A flat or very gently sloping areas of the deep ocean basin floor.
ENVO:00000245	maar	ENVO:00000514	crater			A broad, low relief crater that results from a phreatic eruption or explosion caused by groundwater contact with hot lava or magma. The maar typically fills with water to form a relatively shallow crater lake.
ENVO:00000246	volcanic crater	ENVO:00000514	crater	crater		A crater formed by a volcano, within which occurs a vent (or vents) from which magma erupts as gases, lava, and ejecta.
ENVO:00000247	volcano	ENVO:01000667	geological fracture	mount		An opening, or rupture, in the Earth's surface or crust, which allows hot, molten rock, ash and gases to escape from deep below the surface.
ENVO:00000248	glacial valley	ENVO:00000100	valley	valley	envoPolar	A valley that contains, or contained, a glacier and was formed by glacial activity. Typically U-shaped in cross-section.
ENVO:00000249	lateral moraine	ENVO:00000177	moraine	moraine	envoPolar	The parallel ridges of till deposited along the sides of an alglacier. The unconsolidated debris is deposited on top of the glacier by frost shattering of the valley walls and from tributary streams flowing into the valley. The till is carried along the glacial margin until the glacier melts.
ENVO:00000250	medial moraine	ENVO:00000177	moraine		envoPolar	A moriane formed when the inside lateral moraines of two glaciers merge together. They form a ridge down the center of the combined glaciers.
ENVO:00000251	ground moraine	ENVO:00000177	moraine		envoPolar	A till covered area with irregular topography and no ridges, often forming gently rolling hills or plains. Forms by the accumulation of till under the ice by lodgement, but may also be deposited as the glacier retreats.
ENVO:00000252	terminal moraine	ENVO:00000177	moraine	delta moraine|end moraine|moraine	envoPolar	Ridges of unconsolidated debris deposited at the snout or end of the glacier. They usually reflect the shape of the glacier's terminus.
ENVO:00000253	scroll plane	ENVO:00000086	plain			A plain where a stream meanders across an area with a very low gradient, usually with a fairly continuous discharge. In addition to meanders, scroll plains are also characterised by many oxbow lakes.
ENVO:00000254	till plain	ENVO:00000086	plain			An extensive flat plain of glacial till that forms when a sheet of ice becomes detached from the main body of a glacier and melts in place depositing the sediments it carried.
ENVO:00000255	flood plain	ENVO:00000086	plain	FLOOD PLAIN|Floodplain|bottomland|floodplain		An area which is subject to periodic flooding.
ENVO:00000256	floodway	ENVO:00000309|ENVO:01001884	depressed landform|surface landform			The stream channel and adjacent areas that carry flood flows in a flood plain.
ENVO:00000257	flood fringe	ENVO:01000352	field			Area of a flood plane covered by the flood, but which does not experience a strong current.
ENVO:00000258	alluvial plain	ENVO:00000086	plain			A relatively flat and gently sloping landform found at the base of a range of hills or mountains, formed by the deposition of alluvial soil over a long period of time by one or more streams coming from the mountains.
ENVO:00000259	lacustrine plain	ENVO:00000086	plain			A plain that originally formed in a lacustrine environment, that is, as the bed of a lake, but from which the water has disappeared, by natural drainage, evaporation or other geophysical processes.
ENVO:00000263	fissure cave	ENVO:00000067	cave			A narrow, vertical cave passage, often developed along a joint but not necessarily so. Usually due to solution but sometimes to tension.
ENVO:00000264	seamount	ENVO:00000081	mountain	hill|hills|knoll|knolls|mesa|mound|mount|mount|mountain|mountains|peak|peaks|range|sea mount|sea-mount|seaknoll|seakpeak|seakpeak|submarine volcano|undersea hill|undersea knoll|undersea mound		A mountain rising from the ocean seafloor that does not reach to the water's surface (sea level), and thus is not an island. Typically formed from volcanoes that rise abruptly and are usually found rising from a seafloor of 1,000 - 4,000 meters depth. Independent features that rise to at least 1,000 meters above the seafloor.
ENVO:00000265	guyot	ENVO:00000264	seamount	plateau|seamount|tablemount|tablemount (seafloor)|tablemounts		A flat-topped seamount.
ENVO:00000267	submarine canyon	ENVO:00000169	canyon	SubmarineCanyon|canyon|canyons|undersea canyon|undersea ravine		A steep-sided valley on the sea floor of the continental slope. Many submarine canyons are found as extensions to large rivers; however there are many that have no such association. Canyons cutting the continental slopes have been found at depths greater than 2 km below sea level. Many submarine canyons continue as submarine channels across continental rise areas and may extend for hundreds of kilometers.
ENVO:00000270	beaver pond	ENVO:00000033	pond	lake		A pond that has formed as a consequence of the activities of beavers, building a beaver dam.
ENVO:00000272	confluence	ENVO:00000012	hydrographic feature	stream|stream junction		The point where a tributary joins a more major river.
ENVO:00000273	continental slope	ENVO:00002000	slope		envoPolar	A slope which 1) is part of the seafloor and 2) extends from the end of the continental shelf (the shelf break) to the continental rise.
ENVO:00000274	continental rise	ENVO:00002000	slope			A slope which a) bridges, and thus lies between, a continental slope and an abyssal plain, b) is formed by the accumulation of sediments transported from a continental slope by processes including turbidity currents c) has a gradient less than a continental slope yet greater than a continental shelf.
ENVO:00000275	ocean trench	ENVO:01000649	trench	Trench|deep|deep sea trench|undersea trench		Hemispheric-scale long but narrow topographic depressions of the sea floor. They are the deepest parts of the ocean floor.
