ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:01001216	ultraviolet stellar radiation			ultraviolet solar radiation	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAstro	A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 10 nm and 400 nm.
ENVO:01001217	X-ray stellar radiation			X-ray solar radiation|x ray stellar radiation	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAstro	A stellar radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower state of energy.
ENVO:01001218	gamma-ray stellar radiation			gamma-ray solar radiation	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAstro	A stellar radiation process during which penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei.
ENVO:01001219	ionizing stellar radiation			ionising solar radiation|ionising stellar radiation	obo:subsets/envo-basic.obo#envoAstro	A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.
ENVO:01001434	anthropogenic ecosystem conversion process	ENVO:02500027	anthropogenic environmental process			A process during which an ecosystem - natural or anthropised - is changed by the actions of humans.
ENVO:01001477	liquid astronomical body part	ENVO:01001479	fluid astronomical body part			A part of an astronomical body which is primarily composed of liquid material.
ENVO:01001479	fluid astronomical body part	ENVO:01000813	astronomical body part			A part of an astronomical body which is primarily composed of fluid.
ENVO:01001501	radiation from a manufactured product	ENVO:01001026	electromagnetic radiation	anthropogenic radiation|artificial radiation	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAstro	An electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a manufactured product.
ENVO:01001678	fluid layer	ENVO:01000281	layer			A layer which is composed primarily of some fluid.
ENVO:01001686	mass of environmental material					An object which is composed primarily of an environmental material
ENVO:01001687	mass of solid material	ENVO:01001686	mass of environmental material			An mass of environmental material which is composed primarily of a solid environmental material
ENVO:01001813	construction					A material entity which has been assembled through the intentional, instinctual, or deliberately programmed efforts of an organism or machine.
ENVO:01001852	energy transfer process	ENVO:02500000	environmental system process			A process during which one entity loses energy to another entity.
ENVO:01003001	water-holding capacity					A disposition of a material entity which is realised when it is saturated with liquid water.
ENVO:01003002	particle	BFO:0000050 some ENVO:01000060|ENVO:01001687	 some particulate environmental material|mass of solid material	grain		A mass of solid material which is either 1) a minute fragment of a larger mass or 2) one of a collection of small masses composing an aggregate.
ENVO:01003003	particle of clay	ENVO:01003002	particle	clay particle		A particle which 1) is composed primarily of hydrous aluminium phyllosilicate minerals, in turn composed of aluminium and silicon ions bonded into tiny, thin plates by interconnecting oxygen and hydroxide ions, and 2) is or was part of a portion of clay.
ENVO:02000140	fluid environmental material	ENVO:00010483	environmental material	fluid		An environmental material which is unable to resist shear forces and continuously deforms when subject to them.
ENVO:02500000	environmental system process					A process in which includes the components of an environmental system as participants.
ENVO:02500027	anthropogenic environmental process	ENVO:02500000	environmental system process			An environmental process which is driven by the action of humans.
ENVO:03000010	material transport process	ENVO:02500000	environmental system process		obo:subsets/envo-basic.obo#envoPolar	A process during which material is displaced from its original location and transported either to a new location or back to the original location.
ENVO:03000043	material transformation process	ENVO:02500000|RO:0002233 some ENVO:00010483|RO:0002234 some ENVO:00010483	 some environmental material| some environmental material|environmental system process		obo:subsets/envo-basic.obo#envoPolar	A process during which a portion of some environmental material is converted into a different material or a collection of materials.
ENVO:03000096	season				obo:subsets/envo-basic.obo#envoAstro|obo:subsets/envo-basic.obo#envoPolar	A one-dimensional temporal region which is delimited by the occurrence of processes which serve as its delimiters.
ENVO:06105304	water-holding capacity of soil	ENVO:01003001|RO:0000052 some ENVO:00001998	 some soil|water-holding capacity	soil water-holding capacity		Water-holding capacity which inheres in some soil.
