ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:01000828	humid air	ENVO:00002005	air			Air which has increased levels of water vapour.
ENVO:01000829	water vapour saturated air	ENVO:01000828	humid air	water-vapour-saturated air|wet air		Air which has a partial pressure of water vapour equal or near equal to its equilibrium vapor pressure at a given temperature.
ENVO:01000838	smoke	ENVO:00010505	aerosol			
ENVO:01000842	smog	ENVO:01000844	fog			A fog which is intermixed with smoke or other combustion products and their derivatives.
ENVO:01000844	fog	ENVO:01001088|ENVO:01001652	aerosolised liquids|atmospheric aerosol	haar		A visible mass of cloud water droplets or ice crystals suspended in the air at or near a planetary surface.
ENVO:01000845	crystal	ENVO:01000814	solid environmental material			A solid material whose constituents, such as atoms, molecules or ions, are arranged in a highly ordered microscopic structure, forming a crystal lattice that extends in all directions.
ENVO:01000846	water ice crystal	ENVO:01000845	crystal	ice crystal	envoPolar	A crystal which is primarily composed of water ice.
ENVO:01000847	hair ice	ENVO:01000277	water ice	frost beard|ice wool	envoPolar	A type of water ice that forms on dead wood with the assistance of the fungus Exidiopsis effusa and takes the shape of fine, silky hair.
ENVO:01000850	clathrate material	ENVO:01000845	crystal	clathrate compound material|clathrate crystal material	envoPolar	A material which is primarily composed of a substance arranged as a lattice which can trap or contain other molecules.
ENVO:01000851	methane clathrate	ENVO:01000850	clathrate material	fire ice|gas hydrate|hydromethane|methane hydrate|methane ice|natural gas hydrate	envoPolar	A clathrate material in which a large amount of methane is trapped within a crystal structure of water, forming a solid similar to ice.
ENVO:01000853	marl	ENVO:00010483	environmental material			Marl is a mass of calcium carbonate derived from mollusk shells and mixed with silt and clay.
ENVO:01000872	ballast water	ENVO:00002006	liquid water			Ballast water is water contained in the ballast tanks of sea-going vessels.
ENVO:01000939	time crystal	ENVO:00010483	environmental material	space-time crystal		An open system in non-equilibrium with its environment that exhibits time translation symmetry breaking.
ENVO:01000940	fissure water	ENVO:00002006	liquid water	fracture water		Water which is partially contained within a fissure or a geological fracture.
ENVO:01000962	diatomite	ENVO:00002016	sedimentary rock	D.E.|diatomaceous earth|kieselguhr|kieselgur		A sedimentary rock which is primarily composed of the fossilized, siliceous remains of diatoms mixed with varying amounts of other clays and minerals.
ENVO:01000964	industrial wastewater	ENVO:00002001	waste water			Wastewater which is produced by industrial activity and which contains chemical contaminants other than those associated with urine and fecal matter.
ENVO:01001004	groundwater	ENVO:00005792	underground water	ground water		Underground water which is located in pore spaces found in rock or unconsolidated deposits such as soil, clay, or gravel.
ENVO:01001018	hypereutrophic water	ENVO:00002224	eutrophic water			Water which has a very high concentration of nutrients.
ENVO:01001028	sediment permeated by freshwater	ENVO:00002007	sediment		envoEmpo|envoOmics	Sediment which has its porespace filled by water which has very low levels of sodium chloride and/or other salts.
ENVO:01001036	sediment permeated by saline water	ENVO:00002007	sediment		envoEmpo|envoOmics	Sediment which has its porespace filled by water with increased levels of sodium chloride and other salts.
ENVO:01001037	slightly saline water	ENVO:00002010	saline water	slightly salty water		Water which contains a slightly increased concentration of dissolved salts, relative to their concentration in freshwater.
ENVO:01001038	moderately saline water	ENVO:00002010	saline water	moderately salty water		Water which contains a moderately increased concentration of dissolved salts, relative to their concentration in freshwater.
ENVO:01001039	highly saline water	ENVO:00002010	saline water	highly salty water		Water which contains a highly increased concentration of dissolved salts, relative to their concentration in freshwater.
ENVO:01001059	mock community culture	ENVO:02000008	cell culture	Mock community	envoEmpo|envoOmics	A cell culture which is composed of a microbial community of known composition.
ENVO:01001060	single strain cell culture	ENVO:02000008	cell culture	Single strain	envoEmpo|envoOmics	A cell culture which is composed of a single population of bacterial or archaeal cells.
ENVO:01001063	oxic water	ENVO:00002006	liquid water			Water which has an appreciable concentration of dissolved oxygen.
ENVO:01001064	hypoxic water	ENVO:00002006	liquid water			Water which has low levels of dissolved oxygen.
ENVO:01001069	metallic material	ENVO:00010483	environmental material	metal		A material which is composed primarily of one or more pure metals and which shows their properties.
ENVO:01001088	aerosolised liquids	ENVO:00010505	aerosol	liquid aerosol	envoAtmo	An aerosol which has non-gaseous parts that are primarily composed of liquid droplets.
ENVO:01001089	aerosolised solids	ENVO:00010505	aerosol	solid aerosol	envoAtmo	An aerosol which has non-gaseous parts that are primarily composed of solid particles.
ENVO:01001103	detritus	ENVO:01000155	organic material			An organic material which is primarily composed of dead particulate matter.
ENVO:01001113	forage material	ENVO:0010003	agricultural environmental material	forage		Material which is primarily conposed of the vegetation present in tended pastures: mainly grasses, with an interspersion of legumes and other forbs.
ENVO:01001116	bovine dairy liquid manure	ENVO:00003031	animal manure			Manure which has been collected directly or indirectly from dairy cattle, as from flushing of manure from concrete feed lanes, free stalls, and milking facilities.
ENVO:01001117	poultry manure	ENVO:00003031	animal manure			Manure which is composed primarily of the feces of poultry.
ENVO:01001118	heat-treated animal manure	ENVO:00003031	animal manure			Manure which has been subjected to heat treatment for solidification and/or sterilization purposes.
ENVO:01001119	composted animal manure	ENVO:00003031	animal manure			Manure which has been subjected to a natural process of 'rotting' or decomposition of its organic matter content by microorganisms under controlled conditions.
ENVO:01001121	plant matter	ENVO:01000155|ENVO:01000814	organic material|solid environmental material			Organic material which is primarily composed of plant structures, living or dead.
ENVO:01001125	ice	ENVO:00010483	environmental material			An ice is an environmental material which is either frozen or which is maintained in a solid state by gravitational forces or pressure.
ENVO:01001126	astrogeological ice	ENVO:01001154	volatile astrogeological material	ice	envoAstro	An astrogeological volatile which is composed primarily of chemical compounds with freezing points above an approximate threshold of 100 Kelvin.
ENVO:01001138	carbon dioxide ice	ENVO:01001125	ice	dry ice	envoAstro	Ice which is primarily composed of carbon dioxide.
ENVO:01001139	methane ice	ENVO:01001125|ENVO:2000045	hydrocarbon-based environmental material|ice		envoAstro	Ice which is primarily composed of methane.
ENVO:01001140	ammonia ice	ENVO:01001125	ice		envoAstro	Ice which is primarily composed of ammonia.
ENVO:01001141	carbon monoxide ice	ENVO:01001125	ice		envoAstro	Ice which is primarily composed of carbon monoxide.
ENVO:01001154	volatile astrogeological material	ENVO:00010483	environmental material	volatile	envoAstro	A material which is composed primarily of chemical elements and compounds with relatively low boiling points, equilibrium condensation temperatures below 1300 Kelvin, and which are part of the crust or atmosphere of a moon or planet.
ENVO:01001155	astrogeological gas	ENVO:01001154	volatile astrogeological material	gas	envoAstro	An astrogeological volatile which is composed primarily of chemical compounds with boiling points around those of hydrogen and helium.
ENVO:01001156	refractory astrogeological material	ENVO:00010483	environmental material	refractory material	envoAstro	A material which is composed primarily of chemical elements and compounds which have equilibrium condensation temperatures above approximately 1300 Kelvin and which are part of the crust or atmosphere of a moon or planet.
ENVO:01001185	acidic soil	ENVO:00001998	soil			Soil which has increased levels of molecules or ions capable of donating a hydron (proton or hydrogen ion) to other chemical entities, or, alternatively, capable of forming covalent bonds with other chemicals via the acceptance of an electron pair, resulting in a bulk pH measurement of less than 7.
ENVO:01001186	acidic volcanic ash	ENVO:01000701	volcanic ash			Volcanic ash which has increased levels of molecules or ions capable of donating a hydron (proton or hydrogen ion) to other chemical entities, or, alternatively, capable of forming covalent bonds with other chemicals via the acceptance of an electron pair, resulting in a bulk pH measurement of less than 7.
ENVO:01001189	algal material	ENVO:01000155	organic material			
ENVO:01001190	brown sea ice	ENVO:00002200	sea ice	brownish colored sea ice		Sea ice which has a brown colouration, either due to 1) the presence of pigments which are or were contained in the members of ecological assemblages, such as algal communities, living or trapped within the ice or 2) due to the presence of trapped sediments.
ENVO:01001202	alluvium	ENVO:00010483	environmental material			Soil or sediment which has been eroded and influenced by flowing water and redeposited in a non-marine setting.
ENVO:01001203	alluvial sediment	ENVO:00002007	sediment			Sediment which has been transported by flowing water and redeposited in a non-marine setting.
ENVO:01001204	alluvial deposit	ENVO:00001995	rock			A rock which is formed as a result of the lithification of alluvium.
ENVO:01001231	kerogen	ENVO:01000155|ENVO:01000814	organic material|solid environmental material			Organic material which is in a solid phase and contained in sedimentary rock.
ENVO:01001232	sapropelic kerogen	ENVO:01001231	kerogen			Kerogen which cotains alginite, amorphous organic matter, cyanobacteria, freshwater algae, and land plant resins, thus having a hydrogen to carbon ratio above 1.25, and oxygen to carbon ratio below 0.15, readily produces liquid hydrocarbons, has reduced concentrations of aromatic structures, and primarily derived from proteins and lipids.
ENVO:01001233	labile kerogen	ENVO:01001231	kerogen			Kerogen from which heavy hydrocarbons (such as oils) are derived following chemical break down.
ENVO:01001234	recalcitrant kerogen	ENVO:01001231	kerogen			Kerogen from which light hydrocarbons (such as hydrocarbon gases) are derived following chemical break down.
ENVO:01001235	planktonic kerogen	ENVO:01001231	kerogen			Kerogen which is enriched in sulfur compounds, has a hydrogen to carbon ratio under 1.25, an oxygen to carbon ratio between 0.03 and 0.18, derives into mixtures of hydrocarbon gas and oil, and derives from marine organic materials (primarily lipids) which are formed in reducing environments.
ENVO:01001236	sulfrous kerogen	ENVO:01001235	planktonic kerogen			Planktonic kerogen which has high concentrations of sulfur compounds.
ENVO:01001237	humic kerogen	ENVO:01001231	kerogen			Kerogen which derives from land plants, resembles wood or coral in structure, has a hydrogen to carbon ratio under 1, an oxygen to carbon ratio between 0.03 to 0.3, and which primarily produces coal or hydrocarbon gas on degradation.
ENVO:01001238	residual kerogen	ENVO:01001231|ENVO:2000045	hydrocarbon-based environmental material|kerogen			Kerogen which has a hydrogen to carbon ratio less than  0.5 and primarily composed of polycyclic aromatic hydrocarbons.
ENVO:01001257	saline shrimp pond water	ENVO:00002010	saline water			Saline water which is derived from sea water and used during the cultivation of crustaceans.
ENVO:01001258	vog	ENVO:01000844	fog			A fog which is composed of liquid aerosols and gases derived from volcanic gas emissions (primarily sulfur oxides), formed when sulfur-bearing gases react with sunlight, oxygen, and moisture in an atmosphere.
ENVO:01001267	stormwater	ENVO:00002006	liquid water	storm water		Water which accumulates on a solid surface during precipitation events and snow/ice melt.
ENVO:01001268	urban stormwater	ENVO:01001267	stormwater	urban storm water		Stormwater which accumulates in an urban ecosystem.
ENVO:01001270	rural stormwater	ENVO:01001267	stormwater	rural storm water		Stormwater which accumulates in a rural ecosystem.
ENVO:01001282	silica dust	ENVO:00002008	dust			Dust which is composed primarily of slicon dioxide.
ENVO:01001283	aluminium dust	ENVO:00002008	dust			Dust which is primarily composed of aluminium particles.
ENVO:01001284	barium dust	ENVO:00002008	dust			Dust which is primarily composed of barium particles.
ENVO:01001285	talc dust	ENVO:00002008	dust			Dust which is primarily composed of hydrated magnesium silicate (talc) particles.
ENVO:01001286	slate dust	ENVO:00002008	dust			Dust which is primarily composed of slate particles.
ENVO:01001288	kaolin dust	ENVO:00002008	dust	kaolinite dust		Dust which is primarily composed of kaolinite particles.
ENVO:01001391	gill tissue material	ENVO:01000155	organic material			
ENVO:01001392	mussel gill tissue material	ENVO:01001391	gill tissue material			
ENVO:01001393	Bathymodiolus gill tissue material	ENVO:01001392	mussel gill tissue material			
ENVO:01001395	necromass	ENVO:01000155	organic material	dead biological matter|dead biomass		Biomass which is composed primarily of dead organisms, their parts, or their organic derivatives.
ENVO:01001396	abyssal clay	ENVO:00002982	clay			Clay which is part of an abyssal plain.
ENVO:01001397	ultisol	ENVO:00001998	soil	red clay soil		A soil which has high mineral content and which contain no calcareous material, have less than 10% weatherable minerals its surface layer, and have less than 35% base saturation throughout its volume.
ENVO:01001402	haze	ENVO:01001089|ENVO:01001652	aerosolised solids|atmospheric aerosol		envoAtmo	An aersolised mass of dust, smoke, or other dry particulates which scatters visible light thus obsscuring visibility through an atmosphere.
ENVO:01001458	mist	ENVO:01001088|ENVO:01001652	aerosolised liquids|atmospheric aerosol			A visible mass of water droplets or ice crystals suspended in the air at or near a planetary surface, formed when humid air cools rapidly.
ENVO:01001511	freshwater ice	ENVO:01000277	water ice			
ENVO:01001512	congelation sea ice	ENVO:00002200	sea ice	black ice		Sea ice which 1) has formed on the submerged surface (i.e. the base) of an existing mass of sea ice and 2) is composed of columnar crystals due to the downward growth of the crystals into the water.
ENVO:01001513	permafrost congelation ice	ENVO:01000277	water ice			Water ice which has formed in a mass of permafrost.
ENVO:01001514	congelation ice in a fresh water body	ENVO:01001515	freshwater congelation ice	black ice		Freshwater ice which forms downward from the surface of a freshwater water body and is transparent due to a reduced number of air bubbles trapped in its mass.
ENVO:01001515	freshwater congelation ice	ENVO:01001511	freshwater ice			Freshwater ice which forms on a solid substrate through the freezing of freshwater.
ENVO:01001516	ice cave congelation ice	ENVO:01001515	freshwater congelation ice			Freshwater congelation ice which has formed on a solid substrate in an ice cave.
ENVO:01001523	frazil	ENVO:03000063	new ice	frazil crystals|needle ice	envoPolar	Small, needle-like (spicules), plate-like, or discoid crystals derived from nearly pure fresh water, suspended in a water body.
ENVO:01001525	hard-frozen soil	ENVO:01000814|ENVO:01001526	frozen soil|solid environmental material			Frozen soil which is firmly cemented by water ice, is subject to brittle failure, and exhibits practically no consolidation under load.
ENVO:01001526	frozen soil	ENVO:00001998	soil			Soil which is below the freezing point of water.
ENVO:01001527	plastic-frozen soil	ENVO:01001526	frozen soil			Frozen soil which is cemented by water ice but has viscous properties due to its high, unfrozen water content and therefore will compress and deform under load.
ENVO:01001528	friable-frozen soil	ENVO:01000814|ENVO:01001526	frozen soil|solid environmental material	dry-frozen soil		Frozen soil which has very low total water content and is not cemented by ice; its compressibility is the same as that of unfrozen soils having the same composition, total water content and density.
ENVO:01001557	water-body-derived ice	ENVO:01000277	water ice			Ice which has formed as the result of freezing of water which was part of a water body.
ENVO:01001560	colloidal suspension	ENVO:00010483	environmental material	colloid		An environmental material which is primarily composed of a dispersed phase of insoluable particles, approximately between 1 nanometer and 1 micrometer in maximum dimension, distributed throughout a material acting as a medium of suspension.
ENVO:01001561	gel	ENVO:01000814	solid environmental material			An environmental material which is solid, jelly-like, and exhibits no flow when in steady state material and which contains liquid dispersed in and held in place by cross-linked structures of a solid medium.
ENVO:01001562	hydrogel	ENVO:01001561	gel			A gel which is primarily composed of a network of polymer chains that are hydrophilic, sometimes found as a colloidal gel in which water is the dispersion medium.
ENVO:01001563	quicksand	ENVO:00010483	environmental material			An environmental material which 1) is primarily composed of a fine, granular material such as sand, silt, or clay suspended in and saturated by water and 2) readily liquefies when weight is applied, losing strength and permitting objects to sink until their weight and buoyancy offset the weight of the displaced quicksand.
ENVO:01001608	kerosene oil	ENVO:00002983	fuel oil	kerosene|kerosine|kerosine oil|liquid kerosene		A fuel oil which 1) is derived from petroleum oil, 2) has a strong odor, 3) produces large quantities of soot relative to other fuel oils, 4) is less refined than fuel oils such as paraffin.
ENVO:01001614	ice-bearing permafrost	ENVO:00000134	permafrost			Permafrost which contains inclusions of water-based ice.
ENVO:01001616	bare soil	ENVO:00001998	soil			Soil which is directly exposed to the atmosphere - with no intervening layer of plant life or other cover - and thus the effects of weathering and erosion.
ENVO:01001638	frost-susceptible soil	ENVO:00001998	soil			Soil in which segregated ice will form (causing frost heave) under the required conditions of moisture supply and temperature.
ENVO:01001644	material primarily composed of biogenic carbonates	ENVO:00010483	environmental material			
ENVO:01001646	amorphous solid	ENVO:01000814	solid environmental material			A solid material which does not have a regularly organised internal structure.
ENVO:01001647	colloid suspended in a hydrosphere	ENVO:01001560	colloidal suspension			A colloidal suspension which is dispersed through a part of a hydrosphere.
ENVO:01001648	suspended colloidal sediment	ENVO:01001647	colloid suspended in a hydrosphere			Colloidal sediment which is suspended in a part of the hydrosphere.
ENVO:01001649	heavy fraction material	ENVO:00010483	environmental material			An environmental material which is denser than bromoform.
ENVO:01001650	light fraction material	ENVO:00010483	environmental material			An environmental material which is less dense than bromoform.
ENVO:01001651	particulate matter in a hydrosphere	ENVO:01000436	waterborne particulate matter			Particulate matter which is surrounded by water that is part of a hydrosphere.
ENVO:01001652	atmospheric aerosol	ENVO:00010505	aerosol			An aerosol that is suspended in an atmosphere.
ENVO:01001820	cultured organic material	ENVO:01000155	organic material			
ENVO:01001821	hydrothermally-influenced sediment	ENVO:00002007	sediment			Sediment through which hydrothermally modified fluids flow, altering its properties through interaction with their own.
ENVO:01001841	volcanic soil	ENVO:00002232	andosol			An andosol which derives its silica content from glass and tephra ejected during a volcanic eruption.
ENVO:01001845	hoar	ENVO:01001850	frost	hoar frost		
ENVO:01001846	depth hoar	ENVO:01001845	hoar			Hoar which is usually cup-shaped and facetted and which forms within dry snow beneath the snow surface.
ENVO:01001847	hoarfrost	ENVO:01001845	hoar			
ENVO:01001848	rime	ENVO:01001850	frost			Frost which is 1) composed primarily of granular ice tufts, 2) formed on the windward sides of exposed objects through contact with supercooled fog or cloud, and 3) built out directly against the wind.
ENVO:01001849	glaze	ENVO:01001845	hoar			
ENVO:01001850	frost	ENVO:00010483	environmental material			An environmental material which is primarily composed of minute ice crystals covering a cold surface.
ENVO:01001869	fracking liquid	ENVO:0010001|ENVO:01000815	anthropogenic environmental material|liquid environmental material	fracking water		A liquid environmental material which is composed primarily of water ammended with thickening agents and proppants.
ENVO:02000004	nesting material	ENVO:00010483	environmental material			Nesting material is an animal habitation consisting of matierals used to cushion, insulate and protect the young of the organism. The adult will use the material to form a protective structure to house and raise their young. Nests are built primarily by birds, but also by mammals, fish, insects and reptiles.
ENVO:02000008	cell culture	ENVO:01000155	organic material			A cell culture is a growth of cells in vitro in an artificial medium for experimental research.
ENVO:02000019	bodily fluid material	ENVO:01000155	organic material			An organic material which is primarily composed of some natural bodily fluid or secretion such as blood, semen, saliva, blood plasma, intracellular and interstitial fluids.
ENVO:02000020	blood material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of blood, a bodily fluid composed of blood plasma and blood cells suspended within the plasma that circulates around the organism's body. Blood performs may important functions including the supplying of oxygen and nutrients, removal of waste, circulation of white blood cells, detection of antibodes, coagulation, transportation of antibodies and the regulation of pH and body temperature.
ENVO:02000021	amniotic fluid material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of amniotic fluid, a bodily fluid consisting of watery liquid surrounding and cushioning a growing fetus within the amnion. It allows the fetus to move freely without the walls of the uterus being too tight against its body. Buoyancy is also provided.
ENVO:02000022	excreta material	ENVO:00002264|ENVO:02000019	bodily fluid material|waste material			A bodily fluid material which is composed primarily of excreta, bodily fluids consisting of matter which contains the waste products of biological processes, including urine or feces, discharged from an organism's body.
ENVO:02000023	bile material	ENVO:02000019	bodily fluid material	gall		A bodily fluid material which is composed primarily of bile, a bodily fluid consisting of a bitter, yellow or green alkaline fluid secreted by hepatocytes from the liver of most vertebrates. In many species, bile is stored in the gallbladder between meals and upon eating is discharged into the duodenum where the bile aids the process of digestion of lipids.
ENVO:02000024	aqueous humour material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of aqueous humour, a bodily fluid consisting of a thick watery substance that fills the space between the lens and the cornea.
ENVO:02000025	sweat material	ENVO:02000022	excreta material			An excreta material which is composed primarily of sweat, an excreta consisting primarily of water as well as a smaller amount of sodium chloride that is excreted by the sweat glands in the skin of mammals.
ENVO:02000026	chyme material	ENVO:02000019	bodily fluid material	chymus		A bodily fluid material which is composed primarily of chyme, a bodily fluid consisting of a liquid substance found in the stomach before passing through the pyloric valve and entering the duodenum. It results from the mechanical and chemical breakdown of a bolus and consists of partially digested food, water, hydrochloric acid, and various digestive enzymes.
ENVO:02000027	blood plasma material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of blood plasma, a bodily fluid that comprises the liquid component of blood, in which the blood cells are suspended. It makes up about 55% of total blood volume.
ENVO:02000028	ear wax material	ENVO:02000019	bodily fluid material	cerumen material		A bodily fluid material which is composed primarily of ear wax, a bodily fluid consisting of a yellowish, waxy substance secreted in the ear canal of humans and many other mammals. It plays an important role in the human ear canal, assisting in cleaning and lubrication, and also provides some protection from bacteria, fungi, and insects.
ENVO:02000029	cerebrospinal fluid material	ENVO:02000019	bodily fluid material	CSF material|Liquor cerebrospinalis		A bodily fluid material which is composed primarily of cerebrospinal fluid, a clear bodily fluid that occupies the subarachnoid space and the ventricular system around and inside the brain. CSF is a clear bodily fluid that occupies the subarachnoid space and the ventricular system around and inside the brain.
ENVO:02000030	chyle material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of chyle, a bodily fluid consisting of a milky fluid consisting of lymph and emulsified fats; formed in the small intestine during digestion of ingested fats.
ENVO:02000031	breast milk material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of breast milk, is a bodily fluid produced that is secreted from two milk-secreting glandular organs on a female's chest.
ENVO:02000032	vitreous humor material	ENVO:02000019	bodily fluid material	vitreous humour material		A bodily fluid material which is composed primarily of vitreous humor, a bodily fluid consisting of a clear gel that fills the space between the lens and the retina of the eyeball of humans and other vertebrates.
ENVO:02000033	pleural effusion material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of a pleural effusion, a bodily fluid that is produced in excess and accumulates in the pleural cavity, the fluid-filled space that surrounds the lungs. Excessive amounts of such fluid can impair breathing by limiting the expansion of the lungs during inhalation.
ENVO:02000034	tear material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of a volume of tears, a bodily fluid consisting of a drop of the clear salty liquid secreted by glands (lacrimal glands) in the eyes. Tears wet the membrane covering the eye and help rid the eye of irritating substances.
ENVO:02000035	oronasal secretion material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of an oronasal secretion, a bodily fluid secreted from the body via the mouth or nose.
ENVO:02000036	saliva material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of saliva, a slightly alkaline secretion of water, mucin, protein, salts, and often a starch-splitting enzyme (as ptyalin) that is secreted into the mouth by salivary glands, lubricates ingested food, and often begins the breakdown of starches.
ENVO:02000037	sebum material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of sebum, an oily bodily fluid secreted from the sebaceous glads that is made of fat (lipids) and the debris of dead fat-producing cells. In the glands, sebum is produced within specialized cells and is released as these cells burst. Sebum acts to protect and waterproof hair and skin, and keep them from becoming dry, brittle and cracked. It can also inhibit the growth of microorganisms on skin.
ENVO:02000038	pus material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of pus, a bodily fluid consisting of a whitish-yellow or yellow substance produced during inflammatory responses of the body that can be found in regions of pyogenic bacterial infections. Pus is produced from the dead and living cells which travel into the intercellular spaces around the affected cells.
ENVO:02000039	synovial fluid material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of synovial fluid, a bodily fluid secreted by the synovial membrane into the joint cavity to form a thin layer at the surface of cartilage.
ENVO:02000040	mucus material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of mucus, a bodily fluid consisting of a slippery secretion of the lining of the mucous membranes in the body. It is a viscous colloid containing antiseptic enzymes (such as lysozyme) and immunoglobulins. Mucus is produced by goblet cells in the mucous membranes that cover the surfaces of the membranes. It is made up of mucins and inorganic salts suspended in water.
ENVO:02000041	lymph material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of lymph, a bodily fluid consisting of a usually clear coagulable fluid that passes from intercellular spaces of body tissue into the lymphatic vessels, is discharged into the blood by way of the thoracic duct and right lymphatic duct, and resembles blood plasma in containing white blood cells and especially lymphocytes but normally few red blood cells and no platelets.
ENVO:02000042	interstitial fluid material	ENVO:02000019	bodily fluid material	intercellular fluid material|tissue fluid material		A bodily fluid material which is composed primarily of interstitial fluid, a bodily fluid consisting of a solution which bathes and surrounds the cells of multicellular animals. It is the main component of the extracellular fluid, which also includes plasma and transcellular fluid.
ENVO:02000044	siliceous ooze	ENVO:01000082	biogenous sediment		envoPolar	Siliceous ooze is a marine sediment composed of the debris of plankton with silica shells, such as diatoms and radiolaria. This ooze is limited to areas with high biological productivity, such as the polar oceans, and upwelling zones near the equator. The least common type of sediment, it covers only 15% of the ocean floor. It accumulates at a slower rate than calcareous ooze: 0.2-1 cm / 1000 yr.
ENVO:02000045	red clay	ENVO:01000082	biogenous sediment			"Red clay, also known as pelagic clay, accumulates in the deepest and most remote areas of the ocean. Containing less than 30% biogenic material, its composition is a varied mix of very fine quartz and clay minerals, authigenic deposits precipitated directly from seawater, and micrometeorites. Though called ""red"" because it sometimes takes the color of oxidized iron minerals, it is usually brownish in color. Its ultimate origin is uncertain, but red clay seems to be mostly derived from distant rivers, and windblown dust. Covering 38% of the ocean floor, it accumulates more slowly than any other sediment type, at only 0.1-0.5 cm / 1000 yr."
ENVO:02000046	calcareous ooze	ENVO:01000082	biogenous sediment			Calcareous ooze is a marine sediment composed primarily of the shells--also known as tests--of foraminifera, coccolithophores, and pteropods. This is the most common pelagic sediment by area, covering 48% of the world ocean's floor. This type of ooze is limited to depths above the Carbonate Compensation Depth at time of burial. It accumulates more rapidly than any other pelagic sediment type, with a rate that varies from 0.3 - 5 cm / 1000 yr.
ENVO:02000053	hide	ENVO:0010003	agricultural environmental material			A skin obtained from animals for human use typically from deer or cattle sources used to produce leather, shoes, fashion accessories, musical instruments.
ENVO:02000059	surface soil	ENVO:00001998	soil			A soil consisting of the upper layer of soil on the surface consisting of loose material capable of supporting life composed of a mixture of mineral and organic matter.
ENVO:02000084	goat manure	ENVO:00003031	animal manure			
ENVO:02000090	ash	ENVO:01000814	solid environmental material			An environmental material that is the non-aqueous, non-gaseous residues that remain after something is burned.
ENVO:02000091	coal	ENVO:00002016	sedimentary rock			A combustible black or brownish-black sedimentary rock usually occurring in rock strata in layers or veins called coal beds or coal seams.
ENVO:02000094	ore	ENVO:00001995	rock			a type of rock that contains sufficient minerals with important elements including metals that can be economically extracted from the rock.
ENVO:02000095	uranium ore	ENVO:02000094	ore			
ENVO:02000096	iron ore	ENVO:02000094	ore			
ENVO:02000097	gold ore	ENVO:02000094	ore			
ENVO:02000098	platinum ore	ENVO:02000094	ore			
ENVO:02000099	coal dust	ENVO:00002008	dust			Dust which is derived from coal.
ENVO:02000100	mineral dust	ENVO:00002008|ENVO:01000256	dust|mineral material			Dust which is derived from mineral material.
ENVO:02000101	fibrous dust	ENVO:00002008	dust			Dust which is composed of fibrous material.
ENVO:02000102	fibrous glass dust	ENVO:02000101	fibrous dust			
ENVO:02000103	metallic dust	ENVO:00002008	dust			Dust which is composed primarily of some metallic material.
ENVO:02000104	cement dust	ENVO:00002008	dust			
ENVO:02000105	clay dust	ENVO:00002008	dust			Dust which is derived from clay material.
ENVO:02000106	asbestos dust	ENVO:02000101	fibrous dust			
ENVO:02000107	grain dust	ENVO:02000109	dust from plant parts			Dust that comes from grain and all the other substances associated with its cultivation & harvesting.
ENVO:02000108	cotton dust	ENVO:02000109	dust from plant parts			
ENVO:02000109	dust from plant parts	ENVO:00002008	dust			
ENVO:02000111	copper ore	ENVO:02000094	ore			
ENVO:02000112	fume	ENVO:01000797	gaseous environmental material			A gas, smoke, or vapor that smells strongly or is dangerous to inhale.
ENVO:02000113	welding fume	ENVO:02000112	fume			
ENVO:02000114	paraffin wax fume	ENVO:02000112	fume			
ENVO:02000115	vanadium fume	ENVO:02000112	fume			Respirable vapor of vanadium.
ENVO:02000116	aluminum welding fume	ENVO:02000113	welding fume			
ENVO:02000117	natural wax	ENVO:01000575	wax			A wax that is naturally synthesized by a plant or animal.
ENVO:02000118	paraffin wax	ENVO:01000575	wax			A white or colourless soft solid derivable from petroleum, coal or oil shale, that consists of a mixture of hydrocarbon molecules containing between twenty and forty carbon atoms.
ENVO:02000119	oil shale	ENVO:00002056	shale	kerogen shale		An organic-rich fine-grained sedimentary rock containing kerogen from which liquid hydrocarbons called shale oil can be produced.
ENVO:02000120	zinc chloride fume	ENVO:02000112	fume			
ENVO:02000123	paint	ENVO:0010001|ENVO:01000815	anthropogenic environmental material|liquid environmental material			Any liquid, liquefiable, or mastic composition that, after application to a substrate in a thin layer, converts to a solid film. It is most commonly used to protect, color, or provide texture to objects.
ENVO:02000124	lead paint	ENVO:02000123	paint			Paint that contains lead.
