ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:01001217	X-ray stellar radiation			X-ray solar radiation|x ray stellar radiation	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAstro	A stellar radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower state of energy.
ENVO:01001218	gamma-ray stellar radiation			gamma-ray solar radiation	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAstro	A stellar radiation process during which penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei.
ENVO:01001239	forest canopy	BFO:0000050 some ENVO:01001243|ENVO:01001242	 some forest ecosystem|canopy			
ENVO:01001242	canopy	ENVO:01000355	vegetation layer			A vegetation layer which is formed by a collection of individual plant crowns, themselves constituting part of the aboveground portion of a plant community.
ENVO:01001243	forest ecosystem	BFO:0000051 some ENVO:01001239|ENVO:01001790	 some forest canopy|terrestrial ecosystem			An ecosystem which is determined by communities of plants with a tree growth form and in which members of those communities form continuous or discontinuous regions of canopy cover.
ENVO:01001276	water ice layer	ENVO:01001609	cryospheric layer			A solid layer which is primarily composed of some water-based ice.
ENVO:01001287	industrial fire	ENVO:01000786	fire		obo:subsets/envo-basic.obo#environmental_hazards	A fire which occurs in an industrial area or building.
ENVO:01001289	brush fire	ENVO:01001292	land fire		obo:subsets/envo-basic.obo#environmental_hazards	A land fire which consumes low-growing plants such as scrub and brush.
ENVO:01001290	bush fire	ENVO:01001292	land fire		obo:subsets/envo-basic.obo#environmental_hazards	A land fire which occurs in a large uncleared or sparsely settled area (as in Australia) usually scrub-covered or forested.
ENVO:01001291	pasture fire	ENVO:03000131	grass fire		obo:subsets/envo-basic.obo#environmental_hazards	A fire which occurs in a pastureland.
ENVO:01001292	land fire	BFO:0000066 some ENVO:00000446|BFO:0000066 some ENVO:01000635|ENVO:01000787	 some planetary landmass| some terrestrial biome|wildfire		obo:subsets/envo-basic.obo#environmental_hazards	A fire which occurs on land, typically consuming a terrestrial ecosystem as fuel.
ENVO:01001294	convective storm	ENVO:01000877	atmospheric storm		obo:subsets/envo-basic.obo#envoAtmo	An atmospheric storm which is generated by the heating and convection of moist and unstable air masses.
ENVO:01001295	extra-tropical cyclone	ENVO:01001298	warm core cyclone	mid-latitude cyclone	obo:subsets/envo-basic.obo#environmental_hazards	A warm-core cyclone which occurs in the middle and high latitudes, primarily drawing energy from horizontal temperature contrasts between atmospheric fronts.
ENVO:01001296	tropical storm	ENVO:01000877	atmospheric storm		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAtmo	A an atmospheric storm which originates over tropical or subtropical waters and possesses a warm-core, non-frontal synoptic-scale cyclone with a low pressure centre, spiral rain bands and strong winds.
ENVO:01001297	cyclone	ENVO:01000877|RO:0002427 some ENVO:01001748	 some cyclonic circulation|atmospheric storm		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAtmo	An atmospheric storm during which a large mass of atmospheric gas rotates around a centre of low atmospheric pressure, generating high winds which spiral towards that centre.
ENVO:01001298	warm core cyclone	ENVO:01001297	cyclone	warm-core cyclone	obo:subsets/envo-basic.obo#environmental_hazards	A cyclone which rotates around an area low atmospheric pressure with increased temperature.
ENVO:01001305	vegetated area	ENVO:01001199	terrestrial environmental zone		obo:subsets/envo-basic.obo#envoPolar	A vegetated area is a geographic feature which has ground cover dominated by plant communities.
ENVO:01001311	solid surface layer	ENVO:00010504	surface layer			A surface layer which is composed primarily of solid environmental material.
ENVO:01001346	erosion	ENVO:03000010|RO:0000057 some ENVO:00010483|RO:0000057 some ENVO:01000638	 some environmental material| some planetary crust|material transport process			An action of exogenic processes (such as water flow or wind) which remove environmental material from one location on the surface of an astronomical body, transporting it to another location where it is deposited.
ENVO:01001476	body of liquid	ENVO:01001477	liquid astronomical body part			A liquid astronomical body part which is continuous and is delimited by physical discontinuities or non-liquid boundaries.
ENVO:01001477	liquid astronomical body part	ENVO:01001479	fluid astronomical body part			A part of an astronomical body which is primarily composed of a continuous volume of liquid material, shaped by one or more environmental processes.
ENVO:01001479	fluid astronomical body part	ENVO:01000813	astronomical body part			A part of an astronomical body which is primarily composed of a continuous volume of liquid or gaseous material, shaped by one or more environmental processes.
ENVO:01001483	surface of an astronomical body	ENVO:00010504	surface layer	land surface		A surface layer where the solid or liquid material of an astronomical body comes into contact with an atmosphere or outer space.
ENVO:01001501	radiation from a manufactured product	ENVO:01001026	electromagnetic radiation	anthropogenic radiation|artificial radiation	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAstro	An electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a manufactured product.
ENVO:01001510	material congelation process	ENVO:03000043	material transformation process	congelation|congelation process		A material transformation process during which a material's viscosity increase either through a reduction in temperature, through chemical reactions, or other physical effects.
ENVO:01001609	cryospheric layer	ENVO:01000281	layer		obo:subsets/envo-basic.obo#envoPolar	A layer which is part of a cryosphere.
ENVO:01001678	fluid layer	ENVO:01000281	layer			A layer which is composed primarily of some fluid.
ENVO:01001684	interface layer	ENVO:01000281	layer			A layer which separates two portions of environmental material which possess 1) differing compositions, 2) a discontinuity of some property, or 3) some derivative of some property in a direction normal to the interface.
ENVO:01001686	mass of environmental material					An object which is composed primarily of an environmental material
ENVO:01001687	mass of solid material	ENVO:01001686	mass of environmental material			An mass of environmental material which is composed primarily of a solid environmental material
ENVO:01001688	mass of fluid	ENVO:01001686	mass of environmental material	fluid mass		An object which is composed primarily of a fluid.
ENVO:01001690	mass of liquid	ENVO:01001688	mass of fluid	liquid mass		An object which is composed primarily of a liquid.
ENVO:01001747	mass fluid flow	ENVO:03000010|RO:0000053 some ENVO:01003012|RO:0000057 some ENVO:02000140	 some advective| some fluid environmental material|material transport process			An advective transport process during which a fluid moves.
ENVO:01001748	cyclonic circulation	ENVO:01001747	mass fluid flow	cyclonic rotation	obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoMarine|obo:subsets/envo-basic.obo#envoPolar	A mass fluid flow which moves  in the same direction as a planet's rotation, rotating due to a Coriolis effect.
ENVO:01001767	structural collapse process	ENVO:01001852	energy transfer process			A process during which the ability of a material entity to maintain its internal organisation fails, resulting in deformation and a breakdown of that organisation.
ENVO:01001782	landmass	ENVO:01001785	land			A large continuous area of land, either surrounded by sea or contiguous with another landmass.
ENVO:01001784	compound astronomical body part	ENVO:01000813	astronomical body part			A part of an astronomical body which is composed of a continuous medium bearing liquid, gaseous, and solid material in variable quantities.
ENVO:01001785	land	ENVO:01001483|RO:0002473 some ENVO:01000814	 some solid environmental material|surface of an astronomical body			A surface layer of an astronomical body which is primarily composed of solid material and is not covered by oceans or other bodies of water.
ENVO:01001790	terrestrial ecosystem	ENVO:01001110	ecosystem			
ENVO:01001852	energy transfer process	ENVO:02500000	environmental system process			A process during which one entity loses energy to another entity.
ENVO:01001886	landform	ENVO:00000191	solid astronomical body part			A solid astronomical body part which has been formed from and is composed primarily of the matter of that astronomical body.
ENVO:01003001	water-holding capacity					A disposition of a material entity which is realised when it is saturated with liquid water.
ENVO:01003002	particle	BFO:0000050 some ENVO:01000060|ENVO:01001687	 some particulate environmental material|mass of solid material	grain		A mass of solid material which is either 1) a minute fragment of a larger mass or 2) one of a collection of small masses composing an aggregate.
ENVO:01003003	particle of clay	ENVO:01003002	particle	clay particle		A particle which 1) is composed primarily of hydrous aluminium phyllosilicate minerals, in turn composed of aluminium and silicon ions bonded into tiny, thin plates by interconnecting oxygen and hydroxide ions, and 2) is or was part of a portion of clay.
ENVO:01003012	advective					A physical quality of a process which is characteristic of process that transport material without, themselves, changing the qualities of those materials or the processes that are unfolding within them.
ENVO:02000140	fluid environmental material	ENVO:00010483	environmental material	fluid		A liquid or a gas.
ENVO:02500000	environmental system process					A process in which includes the components of an environmental system as participants.
ENVO:02500002	flooding	ENVO:03000010|RO:0000057 some ENVO:00000063|RO:0000057 some ENVO:01000635	 some planetary landmass| some water body|material transport process		obo:subsets/envo-basic.obo#environmental_hazards	A general and temporary condition of partial or complete inundation of normally dry land areas from the overflow of inland and/or tidal waters, and/or the unusual and rapid accumulation or runoff of surface waters from any source. A great flow along a watercourse or a flow causing inundation of lands not normally covered by water.
ENVO:02500028	planetary erosion	ENVO:01001346|RO:0000057 some ENVO:00010483|RO:0000057 some ENVO:01000638	 some environmental material| some planetary crust|erosion		obo:subsets/envo-basic.obo#envoPolar	An action of exogenic processes (such as water flow or wind) which remove environmental material from one part of a planet's crust, transporting it to another location where it is deposited.
ENVO:02500036	environmental pollution	ENVO:02500000	environmental system process	pollution	obo:subsets/envo-basic.obo#environmental_hazards	An environmental system process that results in the introduction of contaminants into an environment.
ENVO:02500037	air pollution				obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	A pollution process during which particulates or other contaminants are released into a portion of air.
ENVO:02500038	soil pollution	RO:0002234 some ENVO:00002116	 some contaminated soil		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	A pollution process during which contaminants are released into soil.
ENVO:02500039	water pollution				obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	A pollution process during which contaminants are released into water.
ENVO:02500040	plastic pollution	ENVO:02500036	environmental pollution		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPlastics|obo:subsets/envo-basic.obo#envoPolar	A pollution process during which plastic contaminants are released into an environmental material.
ENVO:02500044	urban pollution	ENVO:02500036|RO:0002233 some ENVO:01000249	 some urban biome|environmental pollution		obo:subsets/envo-basic.obo#environmental_hazards	A pollution process that results in increased levels of pollutants in an urban environment.
ENVO:03000009	material accumulation process	ENVO:02500000	environmental system process		obo:subsets/envo-basic.obo#envoPolar	A process during which the mass of one or more materials, present within a given site, increases.
ENVO:03000010	material transport process	ENVO:02500000	environmental system process		obo:subsets/envo-basic.obo#envoPolar	A process during which material is displaced from its original location and transported either to a new location or back to the original location.
ENVO:03000015	geographic basin	ENVO:00000309|RO:0002131 some ENVO:01000638	 some planetary crust|depressed landform		obo:subsets/envo-basic.obo#envoPolar	A depression which is part of a planetary crust, is of geographic scale, and is partially or completely enclosed.
ENVO:03000016	material decumulation process	ENVO:02500000	environmental system process		obo:subsets/envo-basic.obo#envoPolar	A process during which a mass composed of one or more environmental materials, present within a given site, decreases.
ENVO:03000020	aeolian transport process	BFO:0000051 some ENVO:01000793|ENVO:03000010|RO:0000057 some ENVO:00010483	 some atmospheric wind| some environmental material|material transport process	eolian|æolian	obo:subsets/envo-basic.obo#envoPolar	A material transport process during which one or more environmental materials are transported by the action of wind.
ENVO:03000027	powdery snow	ENVO:01000406	snow		obo:subsets/envo-basic.obo#envoPolar	Uncompacted snow containing trapped atmospheric gases.
ENVO:03000043	material transformation process	ENVO:02500000|RO:0002233 some ENVO:00010483|RO:0002234 some ENVO:00010483	 some environmental material| some environmental material|environmental system process		obo:subsets/envo-basic.obo#envoPolar	A process during which a portion of some environmental material is converted into a different material or a collection of materials.
ENVO:03000090	explosion process	ENVO:01000839|RO:0002234 some ENVO:01000797	 some gaseous environmental material|combustion process	explosion	obo:subsets/envo-basic.obo#envoPolar	A process during which a material entity undergoes a rapid increase in volume, releasing gasses and various forms of energy, often including thermal, light and sound energy.
ENVO:03000091	permafrost methane explosion	BFO:0000066 some ENVO:00000134|ENVO:03000090|RO:0000057 some ENVO:00000134	 some permafrost| some permafrost|explosion process		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	An explosion during which methane-rich gas trapped in permafrost combusts.
ENVO:03000103	aeolian transport of snow	ENVO:03000020|RO:0000057 some ENVO:00010483|RO:0002233 some ENVO:03000027	 some environmental material| some powdery snow|aeolian transport process		obo:subsets/envo-basic.obo#envoPolar	An aeolian transport process during which powdery snow is displaced and moved.
ENVO:03000105	slab avalanche	ENVO:01000690	mass wasting		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	A mass wasting process during which slab snow rapidly moves down a sloping surface.
ENVO:03000106	powdery snow avalanche	ENVO:01000691	avalanche	powder snow avalanche	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	An avalanche during which powdery snow rapidly flows down a sloping surface.
ENVO:03000107	wet snow avalanche	ENVO:01000691	avalanche		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	An avalanche during which a suspension of water and snow flows down a sloping surface.
ENVO:03000131	grass fire	BFO:0000066 some ENVO:00000106|ENVO:01001292	 some grassland area|land fire		obo:subsets/envo-basic.obo#environmental_hazards	A fire which occurs in a grassland, combusting biomass stored in grasses as its primary fuel.
ENVO:03000143	cryosphere	ENVO:01000813	astronomical body part		obo:subsets/envo-basic.obo#envoPolar	An astronomical body part which is composed primarily of environmental materials in their frozen form.
ENVO:03400012	hail stone	ENVO:01000293	ice mass		obo:subsets/envo-basic.obo#envoPolar	An ice mass which 1) occurs in a ball-shape or irregular lump, 2) has a minimum diameter of 5 millimeters (or 0.2 inches), and 3) is formed within convective clouds.
ENVO:06105304	water-holding capacity of soil	ENVO:01003001|RO:0000052 some ENVO:00001998	 some soil|water-holding capacity	soil water-holding capacity		Water-holding capacity which inheres in some soil.
ENVO:1000745	drought	ENVO:01000703	hydrological precipitation process		obo:subsets/envo-basic.obo#environmental_hazards	A hydrological precipitation process with a reduced rate relative to some historical average, typically resulting in ecosystemic perturbations.
ENVO:21001216	ultraviolet radiation	ENVO:01001026	electromagnetic radiation	UV radiation	obo:subsets/envo-basic.obo#environmental_hazards	A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths between 10 nm and 400 nm.
ENVO:21001217	X-ray radiation	ENVO:21001219	ionizing radiation	X ray radiation|X-ray	obo:subsets/envo-basic.obo#environmental_hazards	A radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower state of energy.
ENVO:21001218	gamma-ray radiation	ENVO:21001219	ionizing radiation		obo:subsets/envo-basic.obo#environmental_hazards	A radiation process during which penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei.
ENVO:21001219	ionizing radiation	ENVO:01001026	electromagnetic radiation	ionising radiation		A radiation process during which electromagnetic waves or their quanta are emitted with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.
