Level	Rule Name	Subject	Property	Value
WARN	missing_definition	CHEBI:33575	IAO:0000115	
WARN	missing_definition	CHEBI:33581	IAO:0000115	
WARN	missing_definition	CHEBI:33582	IAO:0000115	
WARN	missing_definition	CHEBI:33583	IAO:0000115	
WARN	missing_definition	CHEBI:33585	IAO:0000115	
WARN	missing_definition	CHEBI:33597	IAO:0000115	
WARN	missing_definition	CHEBI:33598	IAO:0000115	
WARN	missing_definition	CHEBI:33608	IAO:0000115	
WARN	missing_definition	CHEBI:33620	IAO:0000115	
WARN	missing_definition	CHEBI:33623	IAO:0000115	
WARN	missing_definition	CHEBI:33627	IAO:0000115	
WARN	missing_definition	CHEBI:33628	IAO:0000115	
WARN	missing_definition	CHEBI:33635	IAO:0000115	
WARN	missing_definition	CHEBI:33636	IAO:0000115	
WARN	missing_definition	CHEBI:33637	IAO:0000115	
WARN	missing_definition	CHEBI:33641	IAO:0000115	
WARN	missing_definition	CHEBI:33645	IAO:0000115	
WARN	missing_definition	CHEBI:33646	IAO:0000115	
WARN	missing_definition	CHEBI:33653	IAO:0000115	
WARN	missing_definition	CHEBI:33658	IAO:0000115	
WARN	missing_definition	CHEBI:33659	IAO:0000115	
WARN	missing_definition	CHEBI:33661	IAO:0000115	
WARN	missing_definition	CHEBI:33662	IAO:0000115	
WARN	missing_definition	CHEBI:33663	IAO:0000115	
WARN	missing_definition	CHEBI:33664	IAO:0000115	
WARN	missing_definition	CHEBI:33666	IAO:0000115	
WARN	missing_definition	CHEBI:33670	IAO:0000115	
WARN	missing_definition	CHEBI:33671	IAO:0000115	
WARN	missing_definition	CHEBI:33672	IAO:0000115	
WARN	missing_definition	CHEBI:33673	IAO:0000115	
WARN	missing_definition	CHEBI:33677	IAO:0000115	
WARN	missing_definition	CHEBI:33679	IAO:0000115	
WARN	missing_definition	CHEBI:33680	IAO:0000115	
WARN	missing_definition	CHEBI:33687	IAO:0000115	
WARN	missing_definition	CHEBI:33693	IAO:0000115	
WARN	missing_definition	CHEBI:33702	IAO:0000115	
WARN	missing_definition	CHEBI:33703	IAO:0000115	
WARN	missing_definition	CHEBI:33704	IAO:0000115	
WARN	missing_definition	CHEBI:33709	IAO:0000115	
WARN	missing_definition	CHEBI:33719	IAO:0000115	
WARN	missing_definition	CHEBI:33741	IAO:0000115	
WARN	missing_definition	CHEBI:33743	IAO:0000115	
WARN	missing_definition	CHEBI:33744	IAO:0000115	
WARN	missing_definition	CHEBI:33745	IAO:0000115	
WARN	missing_definition	CHEBI:33746	IAO:0000115	
WARN	missing_definition	CHEBI:33747	IAO:0000115	
WARN	missing_definition	CHEBI:33749	IAO:0000115	
WARN	missing_definition	CHEBI:33768	IAO:0000115	
WARN	missing_definition	CHEBI:33822	IAO:0000115	
WARN	missing_definition	CHEBI:33832	IAO:0000115	
WARN	missing_definition	CHEBI:33833	IAO:0000115	
WARN	missing_definition	CHEBI:33836	IAO:0000115	
WARN	missing_definition	CHEBI:33842	IAO:0000115	
WARN	missing_definition	CHEBI:33847	IAO:0000115	
WARN	missing_definition	CHEBI:33848	IAO:0000115	
WARN	missing_definition	CHEBI:33861	IAO:0000115	
WARN	missing_definition	CHEBI:33893	IAO:0000115	
WARN	missing_definition	CHEBI:33909	IAO:0000115	
WARN	missing_definition	CHEBI:33958	IAO:0000115	
WARN	missing_definition	CHEBI:33969	IAO:0000115	
WARN	missing_definition	CHEBI:33970	IAO:0000115	
WARN	missing_definition	CHEBI:33976	IAO:0000115	
WARN	missing_definition	CHEBI:34970	IAO:0000115	
WARN	missing_definition	CHEBI:35106	IAO:0000115	
WARN	missing_definition	CHEBI:35131	IAO:0000115	
WARN	missing_definition	CHEBI:35156	IAO:0000115	
WARN	missing_definition	CHEBI:35163	IAO:0000115	
WARN	missing_definition	CHEBI:35170	IAO:0000115	
WARN	missing_definition	CHEBI:35171	IAO:0000115	
WARN	missing_definition	CHEBI:35175	IAO:0000115	
WARN	missing_definition	CHEBI:35186	IAO:0000115	
WARN	missing_definition	CHEBI:35193	IAO:0000115	
WARN	missing_definition	CHEBI:35195	IAO:0000115	
WARN	missing_definition	CHEBI:35196	IAO:0000115	
WARN	missing_definition	CHEBI:35204	IAO:0000115	
WARN	missing_definition	CHEBI:35209	IAO:0000115	
WARN	missing_definition	CHEBI:35217	IAO:0000115	
WARN	missing_definition	CHEBI:35222	IAO:0000115	
WARN	missing_definition	CHEBI:35230	IAO:0000115	
WARN	missing_definition	CHEBI:35274	IAO:0000115	
WARN	missing_definition	CHEBI:35293	IAO:0000115	
WARN	missing_definition	CHEBI:35294	IAO:0000115	
WARN	missing_definition	CHEBI:35295	IAO:0000115	
WARN	missing_definition	CHEBI:35296	IAO:0000115	
WARN	missing_definition	CHEBI:35307	IAO:0000115	
WARN	missing_definition	CHEBI:35341	IAO:0000115	
WARN	missing_definition	CHEBI:35343	IAO:0000115	
WARN	missing_definition	CHEBI:35350	IAO:0000115	
WARN	missing_definition	CHEBI:35352	IAO:0000115	
WARN	missing_definition	CHEBI:35366	IAO:0000115	
WARN	missing_definition	CHEBI:35402	IAO:0000115	
WARN	missing_definition	CHEBI:35403	IAO:0000115	
WARN	missing_definition	CHEBI:35404	IAO:0000115	
WARN	missing_definition	CHEBI:35405	IAO:0000115	
WARN	missing_definition	CHEBI:35426	IAO:0000115	
WARN	missing_definition	CHEBI:35427	IAO:0000115	
WARN	missing_definition	CHEBI:35428	IAO:0000115	
WARN	missing_definition	CHEBI:35441	IAO:0000115	
WARN	missing_definition	CHEBI:35479	IAO:0000115	
WARN	missing_definition	CHEBI:35480	IAO:0000115	
WARN	missing_definition	CHEBI:35552	IAO:0000115	
WARN	missing_definition	CHEBI:35554	IAO:0000115	
WARN	missing_definition	CHEBI:35604	IAO:0000115	
WARN	missing_definition	CHEBI:35605	IAO:0000115	
WARN	missing_definition	CHEBI:35620	IAO:0000115	
WARN	missing_definition	CHEBI:35681	IAO:0000115	
WARN	missing_definition	CHEBI:35701	IAO:0000115	
WARN	missing_definition	CHEBI:35715	IAO:0000115	
WARN	missing_definition	CHEBI:35716	IAO:0000115	
WARN	missing_definition	CHEBI:35757	IAO:0000115	
WARN	missing_definition	CHEBI:35776	IAO:0000115	
WARN	missing_definition	CHEBI:35780	IAO:0000115	
WARN	missing_definition	CHEBI:35789	IAO:0000115	
WARN	missing_definition	CHEBI:35875	IAO:0000115	
WARN	missing_definition	CHEBI:35881	IAO:0000115	
WARN	missing_definition	CHEBI:36059	IAO:0000115	
WARN	missing_definition	CHEBI:36093	IAO:0000115	
WARN	missing_definition	CHEBI:36125	IAO:0000115	
WARN	missing_definition	CHEBI:36244	IAO:0000115	
WARN	missing_definition	CHEBI:36309	IAO:0000115	
WARN	missing_definition	CHEBI:36338	IAO:0000115	
WARN	missing_definition	CHEBI:36339	IAO:0000115	
WARN	missing_definition	CHEBI:36340	IAO:0000115	
WARN	missing_definition	CHEBI:36341	IAO:0000115	
WARN	missing_definition	CHEBI:36343	IAO:0000115	
WARN	missing_definition	CHEBI:36344	IAO:0000115	
WARN	missing_definition	CHEBI:36347	IAO:0000115	
WARN	missing_definition	CHEBI:36352	IAO:0000115	
WARN	missing_definition	CHEBI:36359	IAO:0000115	
WARN	missing_definition	CHEBI:36360	IAO:0000115	
WARN	missing_definition	CHEBI:36364	IAO:0000115	
WARN	missing_definition	CHEBI:36388	IAO:0000115	
WARN	missing_definition	CHEBI:36389	IAO:0000115	
WARN	missing_definition	CHEBI:36468	IAO:0000115	
WARN	missing_definition	CHEBI:36562	IAO:0000115	
WARN	missing_definition	CHEBI:36586	IAO:0000115	
WARN	missing_definition	CHEBI:36587	IAO:0000115	
WARN	missing_definition	CHEBI:36683	IAO:0000115	
WARN	missing_definition	CHEBI:36688	IAO:0000115	
WARN	missing_definition	CHEBI:36785	IAO:0000115	
WARN	missing_definition	CHEBI:36830	IAO:0000115	
WARN	missing_definition	CHEBI:36838	IAO:0000115	
WARN	missing_definition	CHEBI:36871	IAO:0000115	
WARN	missing_definition	CHEBI:36874	IAO:0000115	
WARN	missing_definition	CHEBI:36875	IAO:0000115	
WARN	missing_definition	CHEBI:36878	IAO:0000115	
WARN	missing_definition	CHEBI:36879	IAO:0000115	
WARN	missing_definition	CHEBI:36892	IAO:0000115	
WARN	missing_definition	CHEBI:36895	IAO:0000115	
WARN	missing_definition	CHEBI:36902	IAO:0000115	
WARN	missing_definition	CHEBI:36907	IAO:0000115	
WARN	missing_definition	CHEBI:36908	IAO:0000115	
WARN	missing_definition	CHEBI:36909	IAO:0000115	
WARN	missing_definition	CHEBI:36914	IAO:0000115	
WARN	missing_definition	CHEBI:36915	IAO:0000115	
WARN	missing_definition	CHEBI:36927	IAO:0000115	
WARN	missing_definition	CHEBI:36928	IAO:0000115	
WARN	missing_definition	CHEBI:36934	IAO:0000115	
WARN	missing_definition	CHEBI:36961	IAO:0000115	
WARN	missing_definition	CHEBI:36976	IAO:0000115	
WARN	missing_definition	CHEBI:36980	IAO:0000115	
WARN	missing_definition	CHEBI:37007	IAO:0000115	
WARN	missing_definition	CHEBI:37015	IAO:0000115	
WARN	missing_definition	CHEBI:37022	IAO:0000115	
WARN	missing_definition	CHEBI:37045	IAO:0000115	
WARN	missing_definition	CHEBI:37076	IAO:0000115	
WARN	missing_definition	CHEBI:37096	IAO:0000115	
WARN	missing_definition	CHEBI:37121	IAO:0000115	
WARN	missing_definition	CHEBI:37133	IAO:0000115	
WARN	missing_definition	CHEBI:37134	IAO:0000115	
WARN	missing_definition	CHEBI:37143	IAO:0000115	
WARN	missing_definition	CHEBI:37163	IAO:0000115	
WARN	missing_definition	CHEBI:37164	IAO:0000115	
WARN	missing_definition	CHEBI:37175	IAO:0000115	
WARN	missing_definition	CHEBI:37176	IAO:0000115	
WARN	missing_definition	CHEBI:37190	IAO:0000115	
WARN	missing_definition	CHEBI:37191	IAO:0000115	
WARN	missing_definition	CHEBI:37193	IAO:0000115	
WARN	missing_definition	CHEBI:37217	IAO:0000115	
WARN	missing_definition	CHEBI:37332	IAO:0000115	
WARN	missing_definition	CHEBI:37349	IAO:0000115	
WARN	missing_definition	CHEBI:37376	IAO:0000115	
WARN	missing_definition	CHEBI:37395	IAO:0000115	
WARN	missing_definition	CHEBI:37403	IAO:0000115	
WARN	missing_definition	CHEBI:37404	IAO:0000115	
WARN	missing_definition	CHEBI:37407	IAO:0000115	
WARN	missing_definition	CHEBI:37527	IAO:0000115	
WARN	missing_definition	CHEBI:37578	IAO:0000115	
WARN	missing_definition	CHEBI:37602	IAO:0000115	
WARN	missing_definition	CHEBI:37622	IAO:0000115	
WARN	missing_definition	CHEBI:37734	IAO:0000115	
WARN	missing_definition	CHEBI:37826	IAO:0000115	
WARN	missing_definition	CHEBI:37997	IAO:0000115	
WARN	missing_definition	CHEBI:38077	IAO:0000115	
WARN	missing_definition	CHEBI:38101	IAO:0000115	
WARN	missing_definition	CHEBI:38104	IAO:0000115	
WARN	missing_definition	CHEBI:38166	IAO:0000115	
WARN	missing_definition	CHEBI:38180	IAO:0000115	
WARN	missing_definition	CHEBI:38201	IAO:0000115	
WARN	missing_definition	CHEBI:38206	IAO:0000115	
WARN	missing_definition	CHEBI:38222	IAO:0000115	
WARN	missing_definition	CHEBI:38251	IAO:0000115	
WARN	missing_definition	CHEBI:38252	IAO:0000115	
WARN	missing_definition	CHEBI:38263	IAO:0000115	
WARN	missing_definition	CHEBI:38295	IAO:0000115	
WARN	missing_definition	CHEBI:38460	IAO:0000115	
WARN	missing_definition	CHEBI:38496	IAO:0000115	
WARN	missing_definition	CHEBI:38497	IAO:0000115	
WARN	missing_definition	CHEBI:38669	IAO:0000115	
WARN	missing_definition	CHEBI:38702	IAO:0000115	
WARN	missing_definition	CHEBI:38773	IAO:0000115	
WARN	missing_definition	CHEBI:38867	IAO:0000115	
WARN	missing_definition	CHEBI:38869	IAO:0000115	
WARN	missing_definition	CHEBI:38870	IAO:0000115	
WARN	missing_definition	CHEBI:38975	IAO:0000115	
WARN	missing_definition	CHEBI:38976	IAO:0000115	
WARN	missing_definition	CHEBI:39141	IAO:0000115	
WARN	missing_definition	CHEBI:39142	IAO:0000115	
WARN	missing_definition	CHEBI:39143	IAO:0000115	
WARN	missing_definition	CHEBI:39144	IAO:0000115	
WARN	missing_definition	CHEBI:39285	IAO:0000115	
WARN	missing_definition	CHEBI:39418	IAO:0000115	
WARN	missing_definition	CHEBI:39478	IAO:0000115	
WARN	missing_definition	CHEBI:39479	IAO:0000115	
WARN	missing_definition	CHEBI:3992	IAO:0000115	
WARN	missing_definition	CHEBI:41609	IAO:0000115	
WARN	missing_definition	CHEBI:43098	IAO:0000115	
WARN	missing_definition	CHEBI:43474	IAO:0000115	
WARN	missing_definition	CHEBI:44882	IAO:0000115	
WARN	missing_definition	CHEBI:45696	IAO:0000115	
WARN	missing_definition	CHEBI:46661	IAO:0000115	
WARN	missing_definition	CHEBI:46663	IAO:0000115	
WARN	missing_definition	CHEBI:46664	IAO:0000115	
WARN	missing_definition	CHEBI:46665	IAO:0000115	
WARN	missing_definition	CHEBI:46666	IAO:0000115	
WARN	missing_definition	CHEBI:46670	IAO:0000115	
WARN	missing_definition	CHEBI:46676	IAO:0000115	
WARN	missing_definition	CHEBI:46677	IAO:0000115	
WARN	missing_definition	CHEBI:46678	IAO:0000115	
WARN	missing_definition	CHEBI:46679	IAO:0000115	
WARN	missing_definition	CHEBI:46680	IAO:0000115	
WARN	missing_definition	CHEBI:46681	IAO:0000115	
WARN	missing_definition	CHEBI:46682	IAO:0000115	
WARN	missing_definition	CHEBI:46683	IAO:0000115	
WARN	missing_definition	CHEBI:46684	IAO:0000115	
WARN	missing_definition	CHEBI:46717	IAO:0000115	
WARN	missing_definition	CHEBI:46718	IAO:0000115	
WARN	missing_definition	CHEBI:46721	IAO:0000115	
WARN	missing_definition	CHEBI:46890	IAO:0000115	
WARN	missing_definition	CHEBI:46923	IAO:0000115	
WARN	missing_definition	CHEBI:46926	IAO:0000115	
WARN	missing_definition	CHEBI:47032	IAO:0000115	
WARN	missing_definition	CHEBI:47622	IAO:0000115	
WARN	missing_definition	CHEBI:47788	IAO:0000115	
WARN	missing_definition	CHEBI:47867	IAO:0000115	
WARN	missing_definition	CHEBI:47882	IAO:0000115	
WARN	missing_definition	CHEBI:47885	IAO:0000115	
WARN	missing_definition	CHEBI:47901	IAO:0000115	
WARN	missing_definition	CHEBI:47909	IAO:0000115	
WARN	missing_definition	CHEBI:48041	IAO:0000115	
WARN	missing_definition	CHEBI:48107	IAO:0000115	
WARN	missing_definition	CHEBI:48109	IAO:0000115	
WARN	missing_definition	CHEBI:48123	IAO:0000115	
WARN	missing_definition	CHEBI:48154	IAO:0000115	
WARN	missing_definition	CHEBI:48218	IAO:0000115	
WARN	missing_definition	CHEBI:48219	IAO:0000115	
WARN	missing_definition	CHEBI:48354	IAO:0000115	
WARN	missing_definition	CHEBI:48356	IAO:0000115	
WARN	missing_definition	CHEBI:48359	IAO:0000115	
WARN	missing_definition	CHEBI:48360	IAO:0000115	
WARN	missing_definition	CHEBI:48706	IAO:0000115	
WARN	missing_definition	CHEBI:48730	IAO:0000115	
WARN	missing_definition	CHEBI:49202	IAO:0000115	
WARN	missing_definition	CHEBI:49470	IAO:0000115	
WARN	missing_definition	CHEBI:49475	IAO:0000115	
WARN	missing_definition	CHEBI:49637	IAO:0000115	
WARN	missing_definition	CHEBI:49828	IAO:0000115	
WARN	missing_definition	CHEBI:49936	IAO:0000115	
WARN	missing_definition	CHEBI:49976	IAO:0000115	
WARN	missing_definition	CHEBI:49986	IAO:0000115	
WARN	missing_definition	CHEBI:49987	IAO:0000115	
WARN	missing_definition	CHEBI:49990	IAO:0000115	
WARN	missing_definition	CHEBI:49991	IAO:0000115	
WARN	missing_definition	CHEBI:49992	IAO:0000115	
WARN	missing_definition	CHEBI:49994	IAO:0000115	
WARN	missing_definition	CHEBI:49995	IAO:0000115	
WARN	missing_definition	CHEBI:50047	IAO:0000115	
WARN	missing_definition	CHEBI:50094	IAO:0000115	
WARN	missing_definition	CHEBI:50183	IAO:0000115	
WARN	missing_definition	CHEBI:50312	IAO:0000115	
WARN	missing_definition	CHEBI:50325	IAO:0000115	
WARN	missing_definition	CHEBI:50335	IAO:0000115	
WARN	missing_definition	CHEBI:50402	IAO:0000115	
WARN	missing_definition	CHEBI:50406	IAO:0000115	
WARN	missing_definition	CHEBI:50558	IAO:0000115	
WARN	missing_definition	CHEBI:50559	IAO:0000115	
WARN	missing_definition	CHEBI:50584	IAO:0000115	
WARN	missing_definition	CHEBI:50594	IAO:0000115	
WARN	missing_definition	CHEBI:50795	IAO:0000115	
WARN	missing_definition	CHEBI:50796	IAO:0000115	
WARN	missing_definition	CHEBI:50812	IAO:0000115	
WARN	missing_definition	CHEBI:50816	IAO:0000115	
WARN	missing_definition	CHEBI:50902	IAO:0000115	
WARN	missing_definition	CHEBI:50904	IAO:0000115	
WARN	missing_definition	CHEBI:50910	IAO:0000115	
WARN	missing_definition	CHEBI:50996	IAO:0000115	
WARN	missing_definition	CHEBI:51082	IAO:0000115	
WARN	missing_definition	CHEBI:51084	IAO:0000115	
WARN	missing_definition	CHEBI:51129	IAO:0000115	
WARN	missing_definition	CHEBI:51132	IAO:0000115	
WARN	missing_definition	CHEBI:51143	IAO:0000115	
WARN	missing_definition	CHEBI:51447	IAO:0000115	
WARN	missing_definition	CHEBI:51580	IAO:0000115	
WARN	missing_definition	CHEBI:51584	IAO:0000115	
WARN	missing_definition	CHEBI:51585	IAO:0000115	
WARN	missing_definition	CHEBI:51688	IAO:0000115	
WARN	missing_definition	CHEBI:51689	IAO:0000115	
WARN	missing_definition	CHEBI:51718	IAO:0000115	
WARN	missing_definition	CHEBI:51721	IAO:0000115	
WARN	missing_definition	CHEBI:5186	IAO:0000115	
WARN	missing_definition	CHEBI:51958	IAO:0000115	
WARN	missing_definition	CHEBI:51959	IAO:0000115	
WARN	missing_definition	CHEBI:52206	IAO:0000115	
WARN	missing_definition	CHEBI:52208	IAO:0000115	
WARN	missing_definition	CHEBI:52209	IAO:0000115	
WARN	missing_definition	CHEBI:52210	IAO:0000115	
WARN	missing_definition	CHEBI:52211	IAO:0000115	
WARN	missing_definition	CHEBI:52214	IAO:0000115	
WARN	missing_definition	CHEBI:52217	IAO:0000115	
WARN	missing_definition	CHEBI:52625	IAO:0000115	
WARN	missing_definition	CHEBI:53000	IAO:0000115	
WARN	missing_definition	CHEBI:53225	IAO:0000115	
WARN	missing_definition	CHEBI:53226	IAO:0000115	
WARN	missing_definition	CHEBI:53242	IAO:0000115	
WARN	missing_definition	CHEBI:53243	IAO:0000115	
WARN	missing_definition	CHEBI:53310	IAO:0000115	
WARN	missing_definition	CHEBI:53387	IAO:0000115	
WARN	missing_definition	CHEBI:53388	IAO:0000115	
WARN	missing_definition	CHEBI:53448	IAO:0000115	
WARN	missing_definition	CHEBI:53550	IAO:0000115	
WARN	missing_definition	CHEBI:58072	IAO:0000115	
WARN	missing_definition	CHEBI:58416	IAO:0000115	
WARN	missing_definition	CHEBI:58454	IAO:0000115	
WARN	missing_definition	CHEBI:58941	IAO:0000115	
WARN	missing_definition	CHEBI:58950	IAO:0000115	
WARN	missing_definition	CHEBI:58953	IAO:0000115	
WARN	missing_definition	CHEBI:58954	IAO:0000115	
WARN	missing_definition	CHEBI:59163	IAO:0000115	
WARN	missing_definition	CHEBI:59202	IAO:0000115	
WARN	missing_definition	CHEBI:59739	IAO:0000115	
WARN	missing_definition	CHEBI:59740	IAO:0000115	
WARN	missing_definition	CHEBI:60029	IAO:0000115	
WARN	missing_definition	CHEBI:60031	IAO:0000115	
WARN	missing_definition	CHEBI:60034	IAO:0000115	
WARN	missing_definition	CHEBI:60160	IAO:0000115	
WARN	missing_definition	CHEBI:60272	IAO:0000115	
WARN	missing_definition	CHEBI:60643	IAO:0000115	
WARN	missing_definition	CHEBI:60737	IAO:0000115	
WARN	missing_definition	CHEBI:60798	IAO:0000115	
WARN	missing_definition	CHEBI:60926	IAO:0000115	
WARN	missing_definition	CHEBI:61120	IAO:0000115	
WARN	missing_definition	CHEBI:61250	IAO:0000115	
WARN	missing_definition	CHEBI:61275	IAO:0000115	
WARN	missing_definition	CHEBI:61292	IAO:0000115	
WARN	missing_definition	CHEBI:61293	IAO:0000115	
WARN	missing_definition	CHEBI:61295	IAO:0000115	
WARN	missing_definition	CHEBI:61296	IAO:0000115	
WARN	missing_definition	CHEBI:61452	IAO:0000115	
WARN	missing_definition	CHEBI:61614	IAO:0000115	
WARN	missing_definition	CHEBI:61642	IAO:0000115	
WARN	missing_definition	CHEBI:62488	IAO:0000115	
WARN	missing_definition	CHEBI:62764	IAO:0000115	
WARN	missing_definition	CHEBI:62967	IAO:0000115	
WARN	missing_definition	CHEBI:62968	IAO:0000115	
WARN	missing_definition	CHEBI:63046	IAO:0000115	
WARN	missing_definition	CHEBI:63062	IAO:0000115	
WARN	missing_definition	CHEBI:63299	IAO:0000115	
WARN	missing_definition	CHEBI:63367	IAO:0000115	
WARN	missing_definition	CHEBI:63409	IAO:0000115	
WARN	missing_definition	CHEBI:63471	IAO:0000115	
WARN	missing_definition	CHEBI:63732	IAO:0000115	
WARN	missing_definition	CHEBI:63734	IAO:0000115	
WARN	missing_definition	CHEBI:64047	IAO:0000115	
WARN	missing_definition	CHEBI:64708	IAO:0000115	
WARN	missing_definition	CHEBI:64709	IAO:0000115	
WARN	missing_definition	CHEBI:64712	IAO:0000115	
WARN	missing_definition	CHEBI:65212	IAO:0000115	
WARN	missing_definition	CHEBI:66933	IAO:0000115	
WARN	missing_definition	CHEBI:72695	IAO:0000115	
WARN	missing_definition	CHEBI:72813	IAO:0000115	
WARN	missing_definition	CHEBI:73113	IAO:0000115	
WARN	missing_definition	CHEBI:73115	IAO:0000115	
WARN	missing_definition	CHEBI:75763	IAO:0000115	
WARN	missing_definition	CHEBI:75767	IAO:0000115	
WARN	missing_definition	CHEBI:75768	IAO:0000115	
WARN	missing_definition	CHEBI:75787	IAO:0000115	
WARN	missing_definition	CHEBI:75896	IAO:0000115	
WARN	missing_definition	CHEBI:75897	IAO:0000115	
WARN	missing_definition	CHEBI:76413	IAO:0000115	
WARN	missing_definition	CHEBI:76414	IAO:0000115	
WARN	missing_definition	CHEBI:76725	IAO:0000115	
WARN	missing_definition	CHEBI:76741	IAO:0000115	
WARN	missing_definition	CHEBI:76759	IAO:0000115	
WARN	missing_definition	CHEBI:76764	IAO:0000115	
WARN	missing_definition	CHEBI:76807	IAO:0000115	
WARN	missing_definition	CHEBI:76838	IAO:0000115	
WARN	missing_definition	CHEBI:76898	IAO:0000115	
WARN	missing_definition	CHEBI:76932	IAO:0000115	
WARN	missing_definition	CHEBI:76946	IAO:0000115	
WARN	missing_definition	CHEBI:76969	IAO:0000115	
WARN	missing_definition	CHEBI:77746	IAO:0000115	
WARN	missing_definition	CHEBI:77941	IAO:0000115	
WARN	missing_definition	CHEBI:77971	IAO:0000115	
WARN	missing_definition	CHEBI:77974	IAO:0000115	
WARN	missing_definition	CHEBI:78017	IAO:0000115	
WARN	missing_definition	CHEBI:78130	IAO:0000115	
WARN	missing_definition	CHEBI:78298	IAO:0000115	
WARN	missing_definition	CHEBI:78840	IAO:0000115	
WARN	missing_definition	CHEBI:79387	IAO:0000115	
WARN	missing_definition	CHEBI:79389	IAO:0000115	
WARN	missing_definition	CHEBI:80043	IAO:0000115	
WARN	missing_definition	CHEBI:8006	IAO:0000115	
WARN	missing_definition	CHEBI:80770	IAO:0000115	
WARN	missing_definition	CHEBI:8108	IAO:0000115	
WARN	missing_definition	CHEBI:82661	IAO:0000115	
WARN	missing_definition	CHEBI:82663	IAO:0000115	
WARN	missing_definition	CHEBI:82664	IAO:0000115	
WARN	missing_definition	CHEBI:83039	IAO:0000115	
WARN	missing_definition	CHEBI:83056	IAO:0000115	
WARN	missing_definition	CHEBI:83057	IAO:0000115	
WARN	missing_definition	CHEBI:83348	IAO:0000115	
WARN	missing_definition	CHEBI:83628	IAO:0000115	
WARN	missing_definition	CHEBI:83811	IAO:0000115	
WARN	missing_definition	CHEBI:83820	IAO:0000115	
WARN	missing_definition	CHEBI:83821	IAO:0000115	
WARN	missing_definition	CHEBI:83925	IAO:0000115	
WARN	missing_definition	CHEBI:84055	IAO:0000115	
WARN	missing_definition	CHEBI:86471	IAO:0000115	
WARN	missing_definition	CHEBI:88184	IAO:0000115	
WARN	missing_definition	CHEBI:91007	IAO:0000115	
WARN	missing_definition	CHEBI:9171	IAO:0000115	
WARN	missing_definition	ENVO:00000004	IAO:0000115	
WARN	missing_definition	ENVO:00000077	IAO:0000115	
WARN	missing_definition	ENVO:00000102	IAO:0000115	
WARN	missing_definition	ENVO:00000105	IAO:0000115	
WARN	missing_definition	ENVO:00000118	IAO:0000115	
WARN	missing_definition	ENVO:00000120	IAO:0000115	
WARN	missing_definition	ENVO:00000159	IAO:0000115	
WARN	missing_definition	ENVO:00000160	IAO:0000115	
WARN	missing_definition	ENVO:00000161	IAO:0000115	
WARN	missing_definition	ENVO:00000162	IAO:0000115	
WARN	missing_definition	ENVO:00000163	IAO:0000115	
WARN	missing_definition	ENVO:00000193	IAO:0000115	
WARN	missing_definition	ENVO:00000288	IAO:0000115	
WARN	missing_definition	ENVO:00000344	IAO:0000115	
WARN	missing_definition	ENVO:00000345	IAO:0000115	
WARN	missing_definition	ENVO:00000346	IAO:0000115	
WARN	missing_definition	ENVO:00000347	IAO:0000115	
WARN	missing_definition	ENVO:00000348	IAO:0000115	
WARN	missing_definition	ENVO:00000532	IAO:0000115	
WARN	missing_definition	ENVO:00000534	IAO:0000115	
WARN	missing_definition	ENVO:00002040	IAO:0000115	
WARN	missing_definition	ENVO:00002043	IAO:0000115	
WARN	missing_definition	ENVO:00002046	IAO:0000115	
WARN	missing_definition	ENVO:00002049	IAO:0000115	
WARN	missing_definition	ENVO:00002057	IAO:0000115	
WARN	missing_definition	ENVO:00002058	IAO:0000115	
WARN	missing_definition	ENVO:00002118	IAO:0000115	
WARN	missing_definition	ENVO:00002127	IAO:0000115	
WARN	missing_definition	ENVO:00002129	IAO:0000115	
WARN	missing_definition	ENVO:00002134	IAO:0000115	
WARN	missing_definition	ENVO:00002135	IAO:0000115	
WARN	missing_definition	ENVO:00002136	IAO:0000115	
WARN	missing_definition	ENVO:00002138	IAO:0000115	
WARN	missing_definition	ENVO:00002142	IAO:0000115	
WARN	missing_definition	ENVO:00002148	IAO:0000115	
WARN	missing_definition	ENVO:00002154	IAO:0000115	
WARN	missing_definition	ENVO:00002155	IAO:0000115	
WARN	missing_definition	ENVO:00002157	IAO:0000115	
WARN	missing_definition	ENVO:00002158	IAO:0000115	
WARN	missing_definition	ENVO:00002159	IAO:0000115	
WARN	missing_definition	ENVO:00002167	IAO:0000115	
WARN	missing_definition	ENVO:00002168	IAO:0000115	
WARN	missing_definition	ENVO:00002169	IAO:0000115	
WARN	missing_definition	ENVO:00002171	IAO:0000115	
WARN	missing_definition	ENVO:00002176	IAO:0000115	
WARN	missing_definition	ENVO:00002177	IAO:0000115	
WARN	missing_definition	ENVO:00002179	IAO:0000115	
WARN	missing_definition	ENVO:00002184	IAO:0000115	
WARN	missing_definition	ENVO:00002186	IAO:0000115	
WARN	missing_definition	ENVO:00002192	IAO:0000115	
WARN	missing_definition	ENVO:00002193	IAO:0000115	
WARN	missing_definition	ENVO:00002194	IAO:0000115	
WARN	missing_definition	ENVO:00002195	IAO:0000115	
WARN	missing_definition	ENVO:00002206	IAO:0000115	
WARN	missing_definition	ENVO:00002207	IAO:0000115	
WARN	missing_definition	ENVO:00002212	IAO:0000115	
WARN	missing_definition	ENVO:00002228	IAO:0000115	
WARN	missing_definition	ENVO:00002266	IAO:0000115	
