Level	Rule Name	Subject	Property	Value
INFO	missing_superclass	concentration of neoxanthin in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of nitrate in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of nitrite in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of nitrous oxide in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of peridinin in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of phosphate in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of silicate(4-) in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of violaxanthin in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of zeaxanthin in liquid water	rdfs:subClassOf	
INFO	missing_superclass	acidity of water	rdfs:subClassOf	
INFO	missing_superclass	depth of water	rdfs:subClassOf	
INFO	missing_superclass	fluorescence of water	rdfs:subClassOf	
INFO	missing_superclass	pressure of water	rdfs:subClassOf	
INFO	missing_superclass	concentration of silicic acid in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of chlorophyll in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of nitrate in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of phosphate in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of silicic acid in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of ammonium in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of nitrite in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of carbon-13 atom in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of carbon atom in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of chloroflurocarbon in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of tritium in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of helium-3 in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of carbon-14 atom in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of sulfur hexafluoride in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of calcium carbonate in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of dioxygen in sea water	rdfs:subClassOf	
INFO	missing_superclass	concentration of bromine in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of cerium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of cobalt in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of dysprosium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of europium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of gadolinium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of lanthanum in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of lithium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of methanesulfonic acid in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of molybdenum in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of neodymium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of niobium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of praseodymium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of samarium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of silver in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of thallium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of tin in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of titanium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of yttrium in lake water	rdfs:subClassOf	
INFO	missing_superclass	concentration of bromine in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of cerium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of cobalt in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of dysprosium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of europium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of gadolinium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of lanthanum in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of lithium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of methanesulfonic acid in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of molybdenum in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of neodymium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of niobium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of praseodymium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of samarium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of silver in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of thallium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of tin in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of titanium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of yttrium in water ice	rdfs:subClassOf	
INFO	missing_superclass	concentration of bromine in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of cerium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of cobalt in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of dysprosium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of europium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of gadolinium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of lanthanum in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of lithium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of methanesulfonic acid in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of molybdenum in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of neodymium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of niobium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of praseodymium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of samarium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of silver in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of thallium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of tin in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of titanium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of yttrium in snow	rdfs:subClassOf	
INFO	missing_superclass	concentration of urea in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of oxygen in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of manganese molecular entity in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of iron molecular entity in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of aluminium molecular entity in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of magnesium molecular entity in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of sodium molecular entity in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of organic nitrogen anion in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of organophosphorus compound in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of phosphorus molecular entity in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of potassium molecular entity in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of calcium carbonate in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of organic molecular entity in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of tetraphosphorus decaoxide in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of sulfate in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of exchangeable potassium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of residual water in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of exchangeable calcium in soil	rdfs:subClassOf	
